Index,Time,mtr.state.i_dq.v1,mtr.state.pos_spd_e.v1,mtr.reference.u_dq.v1,mtr.state.pos_spd_e.v2
23273,23.272969,0.0554370023,4.39363003,0.0802255124,-0.0386552066
23274,23.273981,0.0526784658,4.39362621,0.0789664909,-0.0223048758
23275,23.274968,0.049073007,4.38931751,0.0821257979,-45.9119148
23276,23.275965,0.0447937362,4.39102459,0.080486916,19.4068947
23277,23.276969,0.0534203164,4.39205456,0.0779414773,11.1981907
23278,23.277967,0.0474478416,4.39267445,0.0810612068,6.4615941
23279,23.278966,0.0450762399,4.39305019,0.080890052,3.728477
23280,23.279967,0.0495327674,4.39327717,0.0825677067,2.15141034
23281,23.280965,0.0476937257,4.39341259,0.0800552741,1.24140942
23282,23.281967,0.0508757271,4.39349461,0.0792561546,0.716319621
23283,23.282965,0.0510531887,4.3935442,0.0788634717,0.413331628
23284,23.283967,0.0480123349,4.39357471,0.0820866004,0.238501132
23285,23.284965,0.0475525819,4.39359379,0.0824744031,0.137620226
23286,23.285968,0.0510531887,4.39360332,0.0821017027,0.079409793
23287,23.286981,0.0467056595,4.39360905,0.0832484439,0.0458211377
23288,23.287967,0.0396681502,4.39361286,0.0854750723,0.0264397692
23289,23.288968,0.0473751314,4.39361668,0.0813775063,0.015256308
23290,23.289967,0.053597983,4.39361858,0.0835660324,0.00880321395
23291,23.290967,0.0486132465,4.39361858,0.0821093544,0.00507964147
23292,23.291965,0.0495327599,4.39362049,0.0807404295,0.00293106097
23293,23.292967,0.0433462039,4.39362049,0.0860009193,0.00169128447
23294,23.293965,0.0501336679,4.39362049,0.085019052,0.000975907082
23295,23.295010,0.0481897853,4.39362049,0.0832614526,0.000563119131
23296,23.295968,0.0474477261,4.39362049,0.0808703378,0.000324931694
23297,23.296965,0.0522550046,4.39362049,0.0812840611,0.000187492493
23298,23.297981,0.0651604608,4.39362049,0.0709880143,0.000108187152
23299,23.298968,0.0503111221,4.39362049,0.0804239437,6.2426283e-05
23300,23.299965,0.0487543978,4.39362049,0.0800971687,3.60212907e-05
23301,23.300969,0.0480123349,4.39792538,0.0831375271,45.9061203
23302,23.301965,0.0559320934,4.40052509,0.0802260116,26.4888058
23303,23.302969,0.043628294,4.40209103,0.0860931873,15.2846031
23304,23.303967,0.0486133955,4.40303516,0.0840765759,8.81954098
23305,23.304966,0.0541644469,4.40360737,0.0828838795,5.08906269
23306,23.305969,0.0506283529,4.40395069,0.0804710016,2.93649721
23307,23.306967,0.0549422204,4.40415668,0.0753414035,1.69442129
23308,23.307969,0.0539517663,4.40428257,0.0747653022,0.977717102
23309,23.308967,0.0502751358,4.40435886,0.0770033821,0.564163506
23310,23.309981,0.0505581386,4.40440464,0.0785645023,0.325534314
23311,23.310968,0.0482953377,4.40443134,0.0802809447,0.187840208
23312,23.311964,0.0531739257,4.4087534,0.0797587186,46.007431
23313,23.312969,0.0504513606,4.41136074,0.0770935565,26.5472641
23314,23.313966,0.0517954603,4.4129343,0.0758422017,15.3183355
23315,23.314965,0.0530319214,4.41388226,0.0796453506,8.83900452
23316,23.315967,0.0524306521,4.41445446,0.0764084533,5.10029316
23317,23.316965,0.050876677,4.41479969,0.0779769123,2.94297743
23318,23.317967,0.049498491,4.4150095,0.0784682557,1.69816053
23319,23.318965,0.0475530066,4.41944027,0.0779718235,46.8789177
23320,23.319968,0.0471599288,4.42211437,0.0792004243,27.0501308
23321,23.320981,0.0434527025,4.42372608,0.0821506456,15.6085005
23322,23.321968,0.0510192662,4.42469883,0.0814485773,9.00643635
23323,23.322964,0.0470938794,4.42528439,0.0844804868,5.19690514
23324,23.323969,0.0510520153,4.42563915,0.0823967755,2.9987247
23325,23.324966,0.0598214194,4.43015957,0.0749913231,47.6364288
23326,23.325968,0.0516214035,4.43288517,0.0768894032,27.4872322
23327,23.326967,0.0531729087,4.4345293,0.070654504,15.8607168
23328,23.327969,0.0505925976,4.43552113,0.0692551732,9.15197086
23329,23.328968,0.0510201342,4.43612003,0.0686315075,5.2808814
23330,23.329969,0.0455746017,4.43648243,0.0718538016,3.04718065
23331,23.330968,0.0519382507,4.43669796,0.0702687427,1.75828791
23332,23.331966,0.0469517186,4.43682957,0.0722260997,1.01456952
23333,23.332980,0.0508776493,4.43690968,0.0746850744,0.585428178
23334,23.333969,0.0528254472,4.44126225,0.0780233294,46.2368469
23335,23.334968,0.0520813204,4.44388866,0.0760599673,26.6796436
23336,23.335969,0.049674619,4.44547367,0.0750831515,15.394721
23337,23.336968,0.0511940978,4.44642735,0.0719248578,8.88308144
23338,23.337969,0.0493889116,4.44700336,0.0717407018,5.1257267
23339,23.338968,0.049531769,4.44735241,0.0720568374,2.95765328
23340,23.339969,0.0502763875,4.44756222,0.0711185411,1.7066288
23341,23.340968,0.0495317616,4.4476881,0.0713200271,0.984761059
23342,23.341969,0.053488344,4.44776249,0.0676949248,0.568228066
23343,23.342968,0.0501334816,4.45211506,0.0704702437,46.2269249
23344,23.344136,0.0511940569,4.45474339,0.0687659979,26.6739178
23345,23.344983,0.0543757826,4.45632458,0.0677682012,15.3914175
23346,23.345979,0.0537738875,4.45728016,0.0679643378,8.88117504
23347,23.346969,0.0529997237,4.45785618,0.0695311204,5.12462664
23348,23.347969,0.0481555425,4.45820332,0.0730655044,2.95701838
23349,23.348965,0.0551498681,4.45841312,0.0660408661,1.70626247
23350,23.349969,0.0510507971,4.45853901,0.0679412782,0.984549701
23351,23.350965,0.0527416468,4.462924,0.0633148327,46.4742088
23352,23.351969,0.0487859473,4.46556759,0.0636046007,26.8166065
23353,23.352965,0.0447151028,4.46716213,0.0643395111,15.473752
23354,23.353969,0.052569516,4.46812344,0.0638372004,8.92868328
23355,23.355052,0.0480123051,4.46870327,0.0690138489,5.15204
23356,23.355979,0.0508792438,4.47335911,0.0673005357,48.8718796
23357,23.356969,0.0505917668,4.47616863,0.0686740875,28.2001133
23358,23.357969,0.0516522788,4.47786045,0.0729790181,16.2720642
23359,23.358965,0.0498189442,4.4788847,0.0717410967,9.38932705
23360,23.359969,0.050735604,4.47950077,0.0676705912,5.41784096
23361,23.360965,0.0557239354,4.4798727,0.0643519312,3.12620926
23362,23.361969,0.0505915992,4.48440266,0.0599390157,47.7099915
23363,23.362965,0.0428537726,4.48713589,0.0599618889,27.5296783
23364,23.363969,0.0565476231,4.48878384,0.0563619509,15.8852091
23365,23.364965,0.0487843342,4.48977947,0.0528994948,9.16610336
23366,23.366155,0.0493864641,4.49468327,0.0567026213,51.1880798
23367,23.366979,0.0487838089,4.49764347,0.0574543215,29.5366096
23368,23.367965,0.0492173322,4.49942875,0.057588391,17.043251
23369,23.368969,0.0484702364,4.50050449,0.0634275898,9.83431816
23370,23.369965,0.0508806333,4.50545979,0.0652672201,51.5736542
23371,23.370969,0.0525439344,4.5084486,0.0654025003,29.7590942
23372,23.371965,0.0472646579,4.51025105,0.0646986887,17.171629
23373,23.372969,0.0476993881,4.51134014,0.0653741956,9.90839481
23374,23.373965,0.0540625714,4.51630306,0.0618597418,51.623455
23375,23.374969,0.0504235737,4.51929569,0.0605674423,29.7878304
23376,23.375965,0.0505908206,4.52110195,0.0556007735,17.1882114
23377,23.376987,0.0513389483,4.52218914,0.0542626232,9.91796303
23378,23.377979,0.0483245216,4.52284718,0.0561067313,5.72287512
23379,23.378969,0.0517966039,4.52754879,0.0552086234,49.2012634
23380,23.379968,0.0487607643,4.53038502,0.0565454252,28.3901749
23381,23.380969,0.0553105436,4.53209591,0.0530449674,16.3817348
23382,23.381968,0.0509020537,4.53743458,0.0552028976,55.3516541
23383,23.382969,0.0481580645,4.54065418,0.0582560524,31.9390793
23384,23.383969,0.0522540025,4.54259586,0.055384174,18.4295273
23385,23.384965,0.051193513,4.54807377,0.047255706,56.540329
23386,23.385969,0.0423805974,4.5513792,0.0519148931,32.6249695
23387,23.386965,0.0504438467,4.55337238,0.0475305803,18.8253002
23388,23.388090,0.047572799,4.55888081,0.0490240231,56.7616425
23389,23.388981,0.0522538386,4.5622015,0.046935197,32.7526741
23390,23.389969,0.0475553051,4.56851292,0.0505263768,64.7980347
23391,23.390968,0.0537709258,4.57231998,0.0495707765,37.389843
23392,23.391969,0.0533294678,4.57892132,0.0493903197,67.480835
23393,23.392968,0.0489103459,4.58290386,0.0498798713,38.9378738
23394,23.393969,0.0511932261,4.58961201,0.0494840071,68.3670197
23395,23.394968,0.0533139482,4.59365749,0.0452222787,39.4492226
23396,23.395969,0.0524011962,4.5960989,0.0386588015,22.7630386
23397,23.397099,0.0548304915,4.60187817,0.0352666527,59.033802
23398,23.397965,0.0510327853,4.60536289,0.0348828137,34.0637589
23399,23.399202,0.050588727,4.61563778,0.03447574,37.8304443
23400,23.400033,0.0501326919,4.61563778,0.0332936719,37.8304443
23401,23.400966,0.0457323603,4.62227535,0.0359782651,67.7280121
23402,23.401965,0.0469316021,4.62627888,0.0366165936,39.0805016
23403,23.402966,0.0653232634,4.62869358,0.0257645398,22.5502796
23404,23.403965,0.0489233807,4.63445759,0.0357929394,58.9110336
23405,23.404966,0.0499835648,4.63793278,0.0393537991,33.9929161
23406,23.405966,0.0511848256,4.64433765,0.0422036834,65.5207367
23407,23.406967,0.0392158143,4.64819813,0.0482983254,37.8068581
23408,23.407966,0.0499761142,4.65483379,0.0400305837,67.7144012
23409,23.408967,0.0533069037,4.65883732,0.0314808786,39.0726471
23410,23.410174,0.0524028055,4.66125202,0.0224127751,22.5457478
23411,23.411032,0.0514978804,4.66701412,0.0164982304,58.9154778
23412,23.411969,0.0493771583,4.67049122,0.0150334816,33.9954834
23413,23.412968,0.0480160937,4.67689228,0.0168461204,65.5151596
23414,23.413969,0.0463462174,4.68075466,0.0224735793,37.8036385
23415,23.414968,0.0474063382,4.68739033,0.0277124234,67.7125473
23416,23.415964,0.0486145206,4.69139194,0.0311831888,39.071579
23417,23.416969,0.04770777,4.69380665,0.0329269692,22.5451317
23418,23.417965,0.0592211932,4.69957066,0.0270677097,58.915123
23419,23.418969,0.0517979525,4.70304585,0.0307512283,33.9952774
23420,23.419965,0.0496775471,4.70514202,0.0300253034,19.6159973
23421,23.421130,0.0513435602,4.71071339,0.0237760823,57.2178917
23422,23.422031,0.0530096442,4.71407223,0.018943578,33.0159378
23423,23.422969,0.0542210788,4.72040653,0.0131091699,64.9499435
23424,23.423968,0.0507368594,4.72422504,0.00848817639,37.4774971
23425,23.424969,0.0434669405,4.73083782,0.0115520973,67.5314178
23426,23.425968,0.0511920191,4.73482418,0.0112684751,38.9670639
23427,23.426969,0.0455895737,4.74153614,0.0160975009,68.3838654
23428,23.427968,0.0499827862,4.74558353,0.0123099657,39.4589424
23429,23.428969,0.0452932045,4.75233173,0.0133926449,68.6676941
23430,23.429968,0.0499788933,4.75640202,0.00893433113,39.6227188
23431,23.430964,0.0493720621,4.76316357,0.00792415719,68.769249
23432,23.431969,0.0514920652,4.76724148,0.00580217643,39.6813164
23433,23.432965,0.0492246673,4.76970196,0.00592292193,22.8969631
23434,23.433967,0.0510382243,4.77549076,0.00513793807,59.1110764
23435,23.434978,0.0560387671,4.77898502,0.00151301012,34.108345
23436,23.435965,0.048011262,4.78539562,0.00477071013,65.5802841
23437,23.436969,0.0452841297,4.78926563,0.00753954705,37.841217
23438,23.437965,0.0464889891,4.79590321,0.00966128521,67.7412872
23439,23.438964,0.0489266515,4.79990864,0.00971774664,39.0881615
23440,23.439965,0.0526938289,4.80663204,0.00663297204,68.453743
23441,23.440965,0.0475583524,4.81068516,0.00771491881,39.4992638
23442,23.441966,0.0492258482,4.81743717,0.00497182505,68.6909561
23443,23.442965,0.051655747,4.82151127,0.000808124372,39.6361389
23444,23.443966,0.0522510819,4.82827282,-0.00248321425,68.7769928
23445,23.445029,0.0520958193,4.83235264,-0.0126525946,39.6857872
23446,23.445969,0.0552757308,4.83481121,-0.0190456994,22.8995419
23447,23.446968,0.054229632,4.84060383,-0.0232678074,59.1125641
23448,23.447964,0.0501163192,4.84409428,-0.0191472638,34.1092033
23449,23.448968,0.0492117293,4.8462019,-0.0160803255,19.6817341
23450,23.449964,0.0484629273,4.85177898,-0.00763240037,57.2628784
23451,23.450968,0.0460468307,4.85514164,0.00306682987,33.0418968
23452,23.451964,0.0477150343,4.86147785,0.0106224883,64.96492
23453,23.452981,0.0534668416,4.86530018,0.00954913814,37.4861374
23454,23.453964,0.0569597781,4.87191105,0.0085123945,67.5293427
23455,23.454969,0.0578634143,4.87589931,-0.00721993903,38.9658661
23456,23.455966,0.0601400882,4.87830448,-0.0222094655,22.4841328
23457,23.456979,0.0545080043,4.88406086,-0.0339089073,58.8799248
23458,23.457965,0.0525253154,4.88753223,-0.0472387299,33.974968
23459,23.458969,0.0522300228,4.8939352,-0.0516692698,65.5033264
23460,23.459965,0.0463213734,4.89779568,-0.0414480157,37.7968102
23461,23.460969,0.0405698046,4.90443134,-0.0308718681,67.7086029
23462,23.461965,0.038764894,4.90843296,-0.00833017565,39.0693016
23463,23.462965,0.0401622653,4.91084576,0.0151231708,22.5438175
23464,23.463966,0.0424622893,4.91230106,0.0330800973,13.0082617
23465,23.464965,0.0536714084,4.91748714,0.0321914181,53.4121437
23466,23.465966,0.0604824163,4.9206152,0.0149358381,30.8199406
23467,23.466965,0.0620185472,4.92680645,-0.0162783321,63.6828041
23468,23.468027,0.0654430985,4.93054104,-0.0577738099,36.7463303
23469,23.468968,0.0700595751,4.93279362,-0.0951124206,21.203413
23470,23.469968,0.0553549752,4.93415546,-0.117832214,12.2348194
23471,23.470969,0.0427936688,4.93928051,-0.117780969,52.9587936
23472,23.471968,0.0319842361,4.94237041,-0.0899899825,30.5583496
23473,23.472969,0.018017197,4.94423771,-0.0308605079,17.6328163
23474,23.473968,0.0171427038,4.94966793,0.0409569331,56.0806122
23475,23.474969,0.0204031747,4.95294476,0.107725367,32.3597031
23476,23.475968,0.0372588821,4.95922756,0.14545612,64.5712814
23477,23.476964,0.0545649342,4.96301556,0.144050732,37.2590027
23478,23.477969,0.0841134116,4.96960735,0.0837216526,67.4053345
23479,23.478975,0.102364898,4.97358418,-0.0236004516,38.89431
23480,23.479982,0.117476225,4.97598362,-0.1672692,22.4428425
23481,23.480964,0.105930589,4.97742939,-0.299342483,12.9499969
23482,23.481969,0.0802869126,4.97830296,-0.38521719,7.47242308
23483,23.482964,0.0299966522,4.97882938,-0.370529622,4.31174707
23484,23.483969,-0.0218793694,4.98345089,-0.243396699,48.3870125
23485,23.484965,-0.0646012276,4.98624134,-0.0171223581,27.9203339
23486,23.485964,-0.0808994547,4.98792362,0.26736334,16.1106262
23487,23.486965,-0.0584567413,4.99324322,0.529807031,55.1952171
23488,23.487964,-0.00144101866,5.00076008,0.69062686,77.7549133
23489,23.488965,0.0865199119,5.00960064,0.666952729,90.7652817
23490,23.489969,0.207051426,5.01493168,0.394975126,52.373497
23491,23.490978,0.3018637,5.01814747,-0.104590476,30.2206211
23492,23.491964,0.342241764,5.02008724,-0.734380484,17.4379406
23493,23.492969,0.305387199,5.01694965,-1.33195627,-35.8369827
23494,23.493964,0.164440066,5.01075268,-1.68809819,-66.5848007
23495,23.494967,-0.0571590029,5.00701427,-1.60330212,-38.420845
23496,23.495966,-0.276885003,5.00475788,-1.02852178,-22.1696434
23497,23.496969,-0.479848206,5.01201153,0.0111430436,79.0127869
23498,23.497968,-0.601344585,5.02499866,1.39336097,137.397202
23499,23.498964,-0.551944733,5.05006123,2.75952768,262.884338
23500,23.499969,-0.31402725,5.08240032,2.64232898,335.293091
23501,23.500967,-0.00410421193,5.11913395,2.4896605,377.081543
23502,23.501983,0.339764655,5.1455965,2.07377577,263.483093
23503,23.502967,0.535763383,5.1572504,1.06429422,106.136292
23504,23.503965,0.609760523,5.14705372,-0.120758064,-122.367401
23505,23.504968,0.69209218,5.12367725,-1.47885787,-254.211823
23506,23.505966,0.667607367,5.09665775,-2.76724291,-284.389832
23507,23.506969,0.417529851,5.07605267,-2.64405441,-209.998016
23508,23.507966,0.117748722,5.06362629,-2.49638176,-121.173317
23509,23.508965,-0.220680282,5.0604372,-2.11119223,-24.0205345
23510,23.509966,-0.498961985,5.07143497,-1.04910696,123.843834
23511,23.510966,-0.613584042,5.095294,0.345053375,255.063751
23512,23.511969,-0.71344161,5.131217,1.93516314,376.686523
23513,23.512983,-0.681623399,5.17011166,2.82340765,400.966431
23514,23.513981,-0.448552549,5.21079731,2.70859623,414.96936
23515,23.514968,-0.176086947,5.24825573,2.57437944,377.15033
23516,23.515965,0.158847988,5.26654148,2.37401962,171.724701
23517,23.516968,0.432085633,5.27326488,1.64417744,53.1826973
23518,23.517965,0.527736187,5.26009274,0.663068533,-152.91568
23519,23.518968,0.636372268,5.23492336,-0.549507976,-271.838806
23520,23.519965,0.731324315,5.20682049,-1.9800235,-294.560974
23521,23.520969,0.692397952,5.1812582,-2.77945495,-261.773071
23522,23.521966,0.444530487,5.1658411,-2.65735483,-151.04863
23523,23.522968,0.13864091,5.15654087,-2.5066731,-87.1582642
23524,23.523982,-0.185085192,5.15523815,-2.18087506,-4.39312744
23525,23.524968,-0.456238776,5.1673727,-1.20075071,135.169266
23526,23.525965,-0.5801844,5.19191837,0.115086615,261.605835
23527,23.526968,-0.707681596,5.22825527,1.6639179,380.454407
23528,23.527965,-0.795834839,5.27170658,2.87966824,449.039612
23529,23.528969,-0.632521927,5.31083202,2.79922009,396.809601
23530,23.529966,-0.420940816,5.34304523,2.69499469,320.772705
23531,23.530966,-0.138259128,5.36247349,2.55574536,185.092667
23532,23.531968,0.210971743,5.36988544,2.30994034,60.9033546
23533,23.532967,0.36680305,5.36574268,1.65503216,-56.6626167
23534,23.533969,0.482934862,5.34601688,0.77666837,-216.305817
23535,23.534979,0.60768652,5.32120037,-0.356906414,-262.517242
23536,23.535968,0.724112213,5.29331112,-1.75275755,-289.18222
23537,23.536969,0.793650329,5.27218533,-2.82933211,-212.763336
23538,23.537969,0.601593673,5.25944042,-2.73472476,-122.768967
23539,23.538966,0.344979018,5.25175571,-2.60831571,-70.8403015
23540,23.539966,0.0600655973,5.25142765,-2.46796703,5.022686
23541,23.540968,-0.302056432,5.25984097,-1.92721915,94.7033386
23542,23.541967,-0.466975063,5.2778368,-0.854377329,192.350037
23543,23.542969,-0.580272138,5.30591679,0.439642906,294.600342
23544,23.543969,-0.747738779,5.3443861,2.05136251,399.49295
23545,23.544967,-0.886951327,5.38912296,2.92455244,460.025269
23546,23.545978,-0.736198246,5.4247179,2.85029125,357.249512
23547,23.546968,-0.571595609,5.45480251,2.76920748,297.945709
23548,23.547965,-0.363572598,5.47725391,2.66673517,217.820053
23549,23.548965,-0.066753149,5.48648739,2.5205214,79.7877502
23550,23.549966,0.211753264,5.48344517,2.24552464,-45.7659187
23551,23.550965,0.289649129,5.46868801,1.77115238,-164.112106
23552,23.551967,0.397979468,5.44686794,1.0832231,-232.40036
23553,23.552965,0.523033142,5.42078876,0.133502975,-271.804138
23554,23.553967,0.666503906,5.39644527,-1.11715388,-248.641907
23555,23.554965,0.822480857,5.37745571,-2.69439197,-189.370712
23556,23.555965,0.790102899,5.36600208,-2.82758451,-109.27092
23557,23.556978,0.611414969,5.35909367,-2.73956251,-63.0516434
23558,23.557968,0.386891782,5.35492802,-2.62896204,-36.3821373
23559,23.558969,0.115785941,5.35672092,-2.49541473,24.9057789
23560,23.559969,-0.22436437,5.36210918,-2.09827447,60.2702065
23561,23.560966,-0.384839714,5.37827778,-1.21291268,172.481384
23562,23.561966,-0.488301247,5.40525913,-0.118809238,283.135712
23563,23.562967,-0.64618808,5.44737148,1.29235625,438.783691
23564,23.563967,-0.881992459,5.48569202,2.92210984,390.891724
23565,23.564968,-0.89928019,5.52172375,2.93062568,363.257019
23566,23.565968,-0.809854686,5.55206966,2.88657451,301.41217
23567,23.566965,-0.734835446,5.57467747,2.84961987,219.820267
23568,23.567983,-0.583969235,5.58831692,2.76938033,126.840965
23569,23.568982,-0.396769643,5.59223652,2.67377067,27.2908897
23570,23.569968,-0.120519951,5.59459782,2.54700708,15.7474232
23571,23.570969,0.106593207,5.58741093,2.39919257,-82.7185516
23572,23.571969,0.15355444,5.57446194,2.20272875,-139.535507
23573,23.572965,0.226002753,5.54942417,1.86778069,-264.118164
23574,23.573969,0.311830938,5.52140522,1.34305418,-290.105988
23575,23.574966,0.438027442,5.49589252,0.568248868,-259.202454
23576,23.575966,0.574217975,5.47619534,-0.484724432,-195.464371
23577,23.576969,0.736914158,5.46000957,-1.87650001,-158.693192
23578,23.577969,0.888752103,5.45024586,-2.87617946,-91.5693436
23579,23.578980,0.792875946,5.44005299,-2.82382536,-98.736496
23580,23.579968,0.638947964,5.43390369,-2.75312519,-56.9730568
23581,23.580965,0.43854329,5.4301939,-2.65440559,-32.8746643
23582,23.581969,0.173620552,5.43226337,-2.52390432,26.9296646
23583,23.582965,-0.125041336,5.43781948,-2.27959442,61.4450912
23584,23.583968,-0.290561676,5.45408916,-1.59938455,173.159317
23585,23.584965,-0.378922522,5.48112965,-0.726940274,283.519836
23586,23.585965,-0.515586317,5.51897335,0.414909542,393.106323
23587,23.586966,-0.693953514,5.55902386,1.91232944,410.433929
23588,23.587967,-0.912039042,5.59610081,2.93691063,374.540344
23589,23.588965,-0.89617449,5.62707615,2.92909575,307.915833
23590,23.589969,-0.862394571,5.64575863,2.9124558,177.673981
23591,23.590983,-0.878652811,5.66133404,2.91981673,148.427765
23592,23.591968,-0.830896378,5.67072773,2.89693975,85.6459732
23593,23.592967,-0.776867628,5.67639446,2.87032509,49.4195442
23594,23.593968,-0.673927546,5.67981243,2.81961656,28.5161266
23595,23.594967,-0.543866158,5.68187428,2.75554824,16.4544106
23596,23.595968,-0.353185594,5.67880917,2.66161871,-36.4115562
23597,23.596967,-0.0573494136,5.67265415,2.51588917,-66.9092865
23598,23.597968,0.0390144214,5.66032887,2.46842003,-130.413223
23599,23.598967,0.0642620102,5.63997746,2.44244027,-212.955383
23600,23.599968,0.113447852,5.61047459,2.3338697,-306.483002
23601,23.600967,0.17569381,5.57975864,2.10365582,-314.551392
23602,23.601968,0.248253614,5.55262089,1.72287643,-273.307983
23603,23.602981,0.344783068,5.53194523,1.08022761,-203.603561
23604,23.603969,0.460332781,5.51947498,0.338582754,-117.483582
23605,23.604968,0.60179466,5.50764751,-0.761555314,-113.696625
23606,23.605969,0.778829813,5.50051212,-2.22449803,-65.6053696
23607,23.606968,0.90563941,5.49190235,-2.88449812,-83.7547302
23608,23.607965,0.820798635,5.48240376,-2.84270549,-94.2273026
23609,23.608969,0.689377606,5.47667599,-2.77796721,-54.3711548
23610,23.609965,0.523987055,5.47321987,-2.69649553,-31.373312
23611,23.610969,0.295479298,5.47544003,-2.58393216,27.7959766
23612,23.611965,0.0244913101,5.48539448,-2.44835663,107.844017
23613,23.612969,-0.193275869,5.50431728,-1.95038891,199.93248
23614,23.613969,-0.267216921,5.53295803,-1.29081583,298.968506
23615,23.614979,-0.361283183,5.57176685,-0.441336215,402.020508
23616,23.615969,-0.508464456,5.6123991,0.573631883,415.577576
23617,23.616968,-0.706800997,5.649827,2.05866456,377.501282
23618,23.617969,-0.920144856,5.68101406,2.94090366,309.631409
23619,23.618968,-0.925187051,5.69982433,2.94338751,178.663895
23620,23.619969,-0.933744133,5.71547604,2.94760275,148.991913
23621,23.620968,-0.935429811,5.72491741,2.92429805,85.9714966
23622,23.621979,-0.93204999,5.73061085,2.94676805,49.6073799
23623,23.622969,-0.935232282,5.73835278,2.94833565,74.5306091
23624,23.623969,-0.92999661,5.74732685,2.94575667,88.9047852
23625,23.624965,-0.920274079,5.75274181,2.94096732,51.2999496
23626,23.625968,-0.935420871,5.76031399,2.94511056,75.500206
23627,23.626983,-0.933731675,5.76488018,2.94768763,43.5652237
23628,23.627968,-0.928509891,5.76763439,2.94502425,25.1380596
23629,23.628967,-0.931681097,5.77360249,2.94658637,60.4112968
23630,23.629968,-0.929068208,5.77720356,2.94529939,34.8586006
23631,23.630967,-0.933935046,5.78368092,2.94769669,66.0131989
23632,23.631968,-0.922364593,5.79189396,2.94199705,83.9900665
23633,23.632967,-0.934696674,5.79684734,2.94807196,48.4640541
23634,23.633968,-0.919396162,5.80414295,2.94053483,73.8708878
23635,23.634967,-0.924458325,5.81284809,2.94302845,88.5241165
23636,23.635968,-0.918307185,5.81810093,2.93999839,51.0802956
23637,23.636967,-0.916833043,5.82557583,2.93927217,75.3805161
23638,23.637966,-0.905842543,5.83438969,2.93385816,89.3952026
23639,23.638968,-0.910714149,5.83970356,2.93625808,51.5829315
23640,23.639968,-0.944720268,5.84721851,2.95300961,75.6634903
23641,23.640983,-0.921414495,5.85605717,2.94318557,89.5655441
23642,23.641968,-0.923879206,5.865695,2.9427433,97.5802612
23643,23.642967,-0.92017293,5.87150669,2.94091749,56.3058853
23644,23.643968,-0.925622165,5.87931919,2.94360185,78.3887329
23645,23.644967,-0.915582955,5.88833904,2.93865633,91.1380615
23646,23.645968,-0.918777704,5.89377689,2.94023013,52.5885963
23647,23.646967,-0.935057223,5.90136433,2.94824958,76.243782
23648,23.647969,-0.903354228,5.90594196,2.93263268,43.9942818
23649,23.648968,-0.940716743,5.91300869,2.95103741,71.2846832
23650,23.649969,-0.917826414,5.9215765,2.93976164,87.0388794
23651,23.651000,-0.910579085,5.92674541,2.93628526,50.2232819
23652,23.651980,-0.9102633,5.93416882,2.94035149,74.8789444
23653,23.652969,-0.912538588,5.93864727,2.93715692,43.2067413
23654,23.653968,-0.906414628,5.94565487,2.93414021,70.8373108
23655,23.654969,-0.911159098,5.95418835,2.93647742,86.7736816
23656,23.655968,-0.909693897,5.95933437,2.93575549,50.0702591
23657,23.656969,-0.907323778,5.96674633,2.93458819,74.7906494
23658,23.657968,-0.898591697,5.97121525,2.93028641,43.1557922
23659,23.658969,-0.896030903,5.97821712,2.92902517,70.8008575
23660,23.659968,-0.907451093,5.9824419,2.93465066,40.8535995
23661,23.660969,-0.898135304,5.98498821,2.93006182,23.5733948
23662,23.661968,-0.899129272,5.99083233,2.93055129,59.5084496
23663,23.662968,-0.89785105,5.9943552,2.92992163,34.3376389
23664,23.663980,-0.89190042,5.9964819,2.93158603,19.8135471
23665,23.664964,-0.895492196,6.00207233,2.92875981,57.3318825
23666,23.665969,-0.89382875,6.00544262,2.92794013,33.0817146
23667,23.666965,-0.89074558,6.01178074,2.9264214,64.9949493
23668,23.667964,-0.892259419,6.01560688,2.92716718,37.5034676
23669,23.668965,-0.889706135,6.02221775,2.92590952,67.5393372
23670,23.669964,-0.886750758,6.02620792,2.92445374,38.9716339
23671,23.670965,-0.884974718,6.03291988,2.92357874,68.3865051
23672,23.671965,-0.892838359,6.03696728,2.92745233,39.4604645
23673,23.672966,-0.87422812,6.04371548,2.91828489,68.6756287
23674,23.673965,-0.878981411,6.04778767,2.9206264,39.6272964
23675,23.674966,-0.880905867,6.05454922,2.92157435,68.7648315
23676,23.675979,-0.886763752,6.05862713,2.92446017,39.6787682
23677,23.676965,-0.871624529,6.0610857,2.91700244,22.8954926
23678,23.677969,-0.886626899,6.06687641,2.9243927,59.1102295
23679,23.678964,-0.873247504,6.07036877,2.91780186,34.1078568
23680,23.679981,-0.871999323,6.07678318,2.91967607,65.587059
23681,23.680964,-0.871318698,6.08064938,2.91685176,37.8451271
23682,23.681969,-0.871726394,6.08298206,2.91705251,21.8374424
23683,23.682965,-0.859270632,6.08869648,2.91091704,58.4997101
23684,23.683969,-0.872185349,6.09214306,2.91727877,33.7555771
23685,23.684965,-0.866441131,6.09422207,2.91444898,19.4776859
23686,23.685965,-0.865386009,6.09978199,2.91392946,57.1380844
23687,23.686966,-0.878104985,6.10313511,2.92019463,32.9698868
23688,23.687980,-0.857117176,6.1094656,2.91572237,64.9304276
23689,23.688964,-0.854170263,6.1132822,2.90840435,37.4662361
