Index,Time,encoder_angle,ref_angle,diff_angle
13954,139.549633,3.42667294,3.38396168,-0.042711258
13955,139.559635,3.41724849,3.38242769,-0.034820795
13956,139.569649,3.41724849,3.38242769,-0.034820795
13957,139.57965,3.4292562,3.38089371,-0.048362494
13958,139.589636,3.41758657,3.37935972,-0.038226843
13959,139.599646,3.40993786,3.37782574,-0.032112122
13960,139.609648,3.40471458,3.37629175,-0.028422833
13961,139.619636,3.40156436,3.37475777,-0.026806593
13962,139.629646,3.40156436,3.37475777,-0.026806593
13963,139.639648,3.39905405,3.37322378,-0.025830269
13964,139.649635,3.39692998,3.3716898,-0.025240183
13965,139.659646,3.39503884,3.37015581,-0.024883032
13966,139.66965,3.39328814,3.36862183,-0.024666309
13967,139.679637,3.39162207,3.36708784,-0.024534226
13968,139.689646,3.39162207,3.36708784,-0.024534226
13969,139.699647,3.39000726,3.36555386,-0.024453402
13970,139.709636,3.38842297,3.36401987,-0.024403095
13971,139.719646,3.38685751,3.36248589,-0.024371624
13972,139.729646,3.38530326,3.3609519,-0.024351358
13973,139.739648,3.38375568,3.35941792,-0.024337769
13974,139.749646,3.38375568,3.35941792,-0.024337769
13975,139.759647,3.3822124,3.35788393,-0.02432847
13976,139.769634,3.38067126,3.35634995,-0.024321318
13977,139.77965,3.37913179,3.35481596,-0.024315834
13978,139.789634,3.37759304,3.35328221,-0.024310827
13979,139.799634,3.376055,3.35174823,-0.024306774
13980,139.809649,3.376055,3.35174823,-0.024306774
13981,139.81965,3.37451744,3.35021424,-0.024303198
13982,139.829633,3.37297964,3.34868026,-0.024299383
13983,139.839649,3.37144232,3.34714627,-0.024296045
13984,139.849825,3.36990499,3.34561229,-0.024292707
13985,139.859648,3.36836767,3.3440783,-0.02428937
13986,139.869646,3.36836767,3.3440783,-0.02428937
13987,139.87973,3.36683035,3.34254432,-0.024286032
13988,139.889634,3.36529303,3.34101033,-0.024282694
13989,139.899646,3.3637557,3.33947635,-0.024279356
13990,139.909647,3.36221862,3.33794236,-0.024276257
13991,139.919649,3.36129141,3.33640838,-0.024883032
13992,139.929634,3.36129141,3.33640838,-0.024883032
13993,139.939647,3.35951185,3.33487439,-0.024637461
13994,139.949637,3.35843873,3.33334041,-0.025098324
13995,139.95965,3.35718131,3.33180642,-0.025374889
13996,139.969633,3.35581303,3.33027244,-0.02554059
13997,139.97965,3.35437751,3.32873845,-0.025639057
13998,139.989648,3.35437751,3.32873845,-0.025639057
13999,139.999646,3.3529017,3.32720447,-0.025697231
14000,140.00965,3.35140133,3.32567048,-0.025730848
14001,140.019639,3.34988666,3.3241365,-0.02575016
14002,140.02965,3.34836268,3.32260251,-0.025760174
14003,140.039648,3.34744382,3.32106853,-0.026375294
14004,140.049647,3.34744382,3.32106853,-0.026375294
14005,140.059648,3.34566927,3.31953454,-0.026134729
14006,140.069649,3.34459901,3.31800056,-0.026598454
14007,140.079637,3.34334326,3.31646657,-0.026876688
14008,140.089636,3.34197593,3.31493258,-0.027043343
14009,140.099646,3.34054112,3.3133986,-0.027142525
14010,140.109646,3.34054112,3.3133986,-0.027142525
14011,140.119649,3.33906579,3.31186461,-0.027201176
14012,140.129634,3.3375659,3.31033063,-0.02723527
14013,140.139647,3.33605099,3.30879664,-0.027254343
14014,140.149694,3.33513737,3.30726266,-0.027874708
14015,140.159634,3.33397627,3.30572867,-0.028247595
14016,140.169633,3.33397627,3.30572867,-0.028247595
14017,140.179647,3.33266592,3.30419469,-0.028471232
14018,140.189635,3.33126545,3.3026607,-0.028604746
14019,140.199648,3.32981062,3.30112672,-0.028683901
14020,140.209646,3.32832336,3.29959273,-0.028730631
14021,140.219643,3.32681608,3.29805875,-0.028757334
14022,140.229637,3.32681608,3.29805875,-0.028757334
14023,140.239647,3.32529688,3.29652476,-0.028772116
14024,140.249636,3.32377052,3.29499078,-0.028779745
14025,140.259636,3.32223988,3.29345679,-0.028783083
14026,140.269647,3.32070661,3.29192281,-0.028783798
14027,140.27965,3.31917167,3.29038882,-0.028782845
14028,140.289649,3.31917167,3.29038882,-0.028782845
14029,140.299636,3.31763601,3.28885484,-0.028781176
14030,140.309649,3.33867192,3.28732085,-0.05135107
14031,140.31965,3.32878733,3.28578687,-0.04300046
14032,140.329649,3.34417772,3.28425288,-0.059924841
14033,140.339634,3.33088803,3.2827189,-0.048169136
14034,140.349637,3.33088803,3.2827189,-0.048169136
14035,140.359649,3.3448348,3.28118491,-0.063649893
14036,140.369633,3.33006406,3.27965093,-0.050413132
14037,140.37967,3.34311771,3.27811694,-0.065000773
14038,140.389648,3.32719827,3.27658296,-0.050615311
14039,140.399648,3.31698656,3.27504897,-0.04193759
14040,140.409637,3.31698656,3.27504897,-0.04193759
14041,140.419648,3.31082726,3.27351499,-0.037312269
14042,140.42965,3.30650234,3.271981,-0.034521341
14043,140.439633,3.30267358,3.27044702,-0.032226563
14044,140.449649,3.29975438,3.26891327,-0.030841112
14045,140.45965,3.29738355,3.26737928,-0.030004263
14046,140.469648,3.29738355,3.26737928,-0.030004263
14047,140.479647,3.2953434,3.2658453,-0.0294981
14048,140.489635,3.29350305,3.26431131,-0.029191732
14049,140.499636,3.29239273,3.26277733,-0.029615402
14050,140.509647,3.29050326,3.26124334,-0.02925992
14051,140.519637,3.28875327,3.25970936,-0.029043913
14052,140.529634,3.28875327,3.25970936,-0.029043913
14053,140.539649,3.28708792,3.25817537,-0.028912544
14054,140.549633,3.28547335,3.25664139,-0.028831959
14055,140.559648,3.28388953,3.2551074,-0.028782129
14056,140.569633,3.28293419,3.25357342,-0.029360771
14057,140.579637,3.2811377,3.25203943,-0.029098272
14058,140.589635,3.2811377,3.25203943,-0.029098272
14059,140.599649,3.27944422,3.25050545,-0.02893877
14060,140.609634,3.27781272,3.24897146,-0.028841257
14061,140.619646,3.27621865,3.24743748,-0.028781176
14062,140.62965,3.27464724,3.24590349,-0.028743744
14063,140.639637,3.27308917,3.24436951,-0.028719664
14064,140.64965,3.27308917,3.24436951,-0.028719664
14065,140.65965,3.27153945,3.24283552,-0.028703928
14066,140.669634,3.26999474,3.24130154,-0.028693199
14067,140.679646,3.26845288,3.23976755,-0.028685331
14068,140.689646,3.26691294,3.23823357,-0.028679371
14069,140.699634,3.26537395,3.23669958,-0.028674364
14070,140.709647,3.26537395,3.23669958,-0.028674364
14071,140.719647,3.26383567,3.2351656,-0.028670073
14072,140.729634,3.26229787,3.23363161,-0.028666258
14073,140.739646,3.26076031,3.23209763,-0.028662682
14074,140.749649,3.25922275,3.23056364,-0.028659105
14075,140.759634,3.25768542,3.22902966,-0.028655767
14076,140.769647,3.25768542,3.22902966,-0.028655767
14077,140.779636,3.2561481,3.22749567,-0.02865243
14078,140.789656,3.25461078,3.22596169,-0.028649092
14079,140.799647,3.25307345,3.2244277,-0.028645754
14080,140.809649,3.25092602,3.22289371,-0.028032303
14081,140.819636,3.24902081,3.22135973,-0.027661085
14082,140.829648,3.24902081,3.22135973,-0.027661085
14083,140.839646,3.24726176,3.21982574,-0.027436018
14084,140.84965,3.24559069,3.21829176,-0.027298927
14085,140.859797,3.24397254,3.21675777,-0.027214766
14086,140.869635,3.24238658,3.21522379,-0.02716279
14087,140.879635,3.24082017,3.2136898,-0.027130365
14088,140.88965,3.24082017,3.2136898,-0.027130365
14089,140.89965,3.23926497,3.21215582,-0.027109146
14090,140.909634,3.23771715,3.21062183,-0.027095318
14091,140.919646,3.23617339,3.20908785,-0.027085543
14092,140.929646,3.23463225,3.20755386,-0.02707839
14093,140.939635,3.23309278,3.20601988,-0.027072907
14094,140.94965,3.23309278,3.20601988,-0.027072907
14095,140.959648,3.23216414,3.20448589,-0.027678251
14096,140.969661,3.23038387,3.20295191,-0.027431965
14097,140.979668,3.22931004,3.20141792,-0.027892113
14098,140.989634,3.22805238,3.19988394,-0.02816844
14099,140.999634,3.22668386,3.19834995,-0.028333902
14100,141.009648,3.22668386,3.19834995,-0.028333902
14101,141.019634,3.22463822,3.19681597,-0.027822256
14102,141.029638,3.22279429,3.19528198,-0.027512312
14103,141.039646,3.2210722,3.193748,-0.0273242
14104,141.049637,3.21942329,3.19221401,-0.027209282
14105,141.059747,3.21781874,3.19068003,-0.02713871
14106,141.069647,3.21781874,3.19068003,-0.02713871
14107,141.079651,3.21624112,3.18914604,-0.027095079
14108,141.089668,3.21467924,3.18761206,-0.027067184
14109,141.09965,3.21312737,3.18607807,-0.027049303
14110,141.109656,3.23903394,3.18454409,-0.054489851
14111,141.119633,3.22659659,3.18301034,-0.043586254
14112,141.129637,3.22659659,3.18301034,-0.043586254
14113,141.139648,3.24593782,3.18147635,-0.06446147
14114,141.149636,3.22954059,3.17994237,-0.049598217
14115,141.159633,3.21904039,3.17840838,-0.04063201
14116,141.169646,3.21209741,3.1768744,-0.035223007
14117,141.179646,3.20729947,3.17534041,-0.031959057
14118,141.189763,3.20729947,3.17534041,-0.031959057
14119,141.199633,3.23185873,3.17380643,-0.058052301
14120,141.20965,3.21799827,3.17227244,-0.045725822
14121,141.219636,3.23770165,3.17073846,-0.066963196
14122,141.229635,3.22030234,3.16920447,-0.05109787
14123,141.239648,3.23787117,3.16767049,-0.070200682
14124,141.249649,3.23787117,3.16767049,-0.070200682
14125,141.259633,3.2191844,3.1661365,-0.053047895
14126,141.269676,3.20730352,3.16460252,-0.042701006
14127,141.279648,3.19952774,3.16306853,-0.036459208
14128,141.289635,3.1942277,3.16153455,-0.032693148
14129,141.299635,3.19042087,3.16000056,-0.030420303
14130,141.309646,3.19042087,3.16000056,-0.030420303
14131,141.319638,3.18751454,3.15846658,-0.029047966
14132,141.329635,3.18515182,3.15693259,-0.028219223
14133,141.339647,3.18311667,3.15539861,-0.027718067
14134,141.349638,3.18127894,3.15386462,-0.027414322
14135,141.35965,3.17956042,3.15233064,-0.027229786
14136,141.369635,3.17956042,3.15233064,-0.027229786
14137,141.379635,3.17791414,3.15079665,-0.027117491
14138,141.389634,3.17631078,3.14926267,-0.027048111
14139,141.399648,3.17473388,3.14772868,-0.027005196
14140,141.409633,3.17317271,3.1461947,-0.026978016
14141,141.419649,3.17162085,3.14466071,-0.026960135
14142,141.429641,3.17162085,3.14466071,-0.026960135
14143,141.439637,3.17007494,3.14312673,-0.026948214
14144,141.449635,3.16853237,3.14159274,-0.026939631
14145,141.459651,3.16699195,3.14005876,-0.026933193
14146,141.46965,3.16545296,3.13852477,-0.026928186
14147,141.479636,3.16391444,3.13699079,-0.026923657
14148,141.489648,3.16391444,3.13699079,-0.026923657
14149,141.49965,3.1623764,3.1354568,-0.026919603
14150,141.509635,3.16083884,3.13392282,-0.026916027
14151,141.519632,3.15930128,3.13238883,-0.026912451
14152,141.52965,3.15776396,3.13085485,-0.026909113
14153,141.539633,3.15622663,3.12932086,-0.026905775
14154,141.549636,3.15622663,3.12932086,-0.026905775
14155,141.559647,3.1540792,3.12778687,-0.026292324
14156,141.569651,3.15278387,3.12625289,-0.026530981
14157,141.579648,3.1513927,3.1247189,-0.026673794
14158,141.589637,3.14994359,3.12318492,-0.026758671
14159,141.599649,3.14845943,3.12165093,-0.0268085
14160,141.609648,3.14845943,3.12165093,-0.0268085
14161,141.619633,3.14695406,3.12011695,-0.026837111
14162,141.629651,3.14686775,3.11858296,-0.028284788
14163,141.639648,3.14681578,3.11704898,-0.029766798
14164,141.649636,3.14617467,3.11551499,-0.030659676
14165,141.659634,3.14456892,3.11398101,-0.030587912
14166,141.66965,3.14456892,3.11398101,-0.030587912
14167,141.679648,3.14299083,3.11244702,-0.030543804
14168,141.689636,3.14203906,3.11091304,-0.031126022
14169,141.699649,3.14024568,3.10937905,-0.030866623
14170,141.709648,3.13855457,3.10784507,-0.030709505
14171,141.719632,3.13692474,3.10631108,-0.030613661
14172,141.729633,3.13692474,3.10631108,-0.030613661
14173,141.73965,3.13533235,3.1047771,-0.030555248
14174,141.749647,3.13376212,3.10324311,-0.030519009
14175,141.759637,3.13220572,3.10170913,-0.030496597
14176,141.769648,3.1306572,3.10017514,-0.030482054
14177,141.779648,3.12911367,3.0986414,-0.030472279
14178,141.789633,3.12911367,3.0986414,-0.030472279
14179,141.799646,3.12757301,3.09710741,-0.030465603
14180,141.809635,3.12603426,3.09557343,-0.030460835
14181,141.819635,3.12449646,3.09403944,-0.03045702
14182,141.829647,3.12356901,3.09250546,-0.031063557
14183,141.839647,3.12240005,3.09097147,-0.031428576
14184,141.849635,3.12240005,3.09097147,-0.031428576
14185,141.859647,3.12108541,3.08943748,-0.031647921
14186,141.86965,3.11968303,3.0879035,-0.031779528
14187,141.879635,3.11761785,3.08636951,-0.031248331
14188,141.889649,3.11576271,3.08483553,-0.030927181
14189,141.899648,3.11403418,3.08330154,-0.030732632
14190,141.909635,3.11403418,3.08330154,-0.030732632
14191,141.91965,3.11238194,3.08176756,-0.030614376
14192,141.929646,3.11077571,3.08023357,-0.030542135
14193,141.939637,3.10919738,3.07869959,-0.030497789
14194,141.94965,3.13852501,3.0771656,-0.061359406
14195,141.959648,3.12471509,3.07563162,-0.049083471
14196,141.969633,3.12471509,3.07563162,-0.049083471
14197,141.979634,3.14727449,3.07409763,-0.073176861
14198,141.98965,3.12938285,3.07256365,-0.056819201
14199,141.999647,3.14947963,3.07102966,-0.078449965
14200,142.009634,3.12949371,3.06949568,-0.059998035
14201,142.019646,3.11682963,3.06796169,-0.048867941
14202,142.029646,3.11682963,3.06796169,-0.048867941
14203,142.039637,3.10858154,3.06642771,-0.042153835
14204,142.049634,3.1029973,3.06489372,-0.038103581
14205,142.059647,3.1305151,3.06335974,-0.067155361
14206,142.069635,3.11500716,3.06182575,-0.05318141
14207,142.079648,3.13653874,3.06029177,-0.076246977
14208,142.089633,3.13653874,3.06029177,-0.076246977
14209,142.099637,3.11742115,3.05875778,-0.058663368
14210,142.109647,3.13677454,3.0572238,-0.079550743
14211,142.119646,3.11573458,3.05568981,-0.060044766
14212,142.129637,3.13453722,3.05415583,-0.080381393
14213,142.13965,3.11316586,3.05262184,-0.060544014
14214,142.149651,3.11316586,3.05262184,-0.060544014
14215,142.15965,3.09966636,3.05108786,-0.048578501
14216,142.169646,3.09091449,3.04955387,-0.041360617
14217,142.17965,3.08502626,3.04801989,-0.037006378
14218,142.189633,3.08086538,3.0464859,-0.034379482
14219,142.19965,3.07774591,3.04495192,-0.032793999
14220,142.209649,3.07774591,3.04495192,-0.032793999
14221,142.21967,3.07525492,3.04341793,-0.031836987
14222,142.229648,3.07314301,3.04188395,-0.03125906
14223,142.239636,3.0712595,3.04034996,-0.030909538
14224,142.249633,3.0695138,3.03881598,-0.030697823
14225,142.25965,3.06785154,3.03728199,-0.030569553
14226,142.269687,3.06785154,3.03728199,-0.030569553
14227,142.279633,3.06562948,3.035748,-0.029881477
14228,142.289646,3.06367993,3.03421402,-0.029465914
14229,142.299647,3.06189418,3.03268003,-0.029214144
14230,142.309633,3.06020761,3.03114605,-0.029061556
14231,142.319648,3.05858088,3.02961206,-0.028968811
14232,142.329634,3.05858088,3.02961206,-0.028968811
14233,142.339649,3.05699015,3.02807808,-0.028912067
14234,142.34965,3.05542088,3.02654409,-0.028876782
14235,142.359637,3.05386496,3.02501011,-0.028854847
14236,142.369649,3.0523169,3.02347612,-0.02884078
14237,142.379646,3.05077362,3.02194214,-0.028831482
14238,142.389633,3.05077362,3.02194214,-0.028831482
14239,142.399647,3.0492332,3.02040815,-0.028825045
14240,142.409648,3.04830408,3.01887417,-0.029429913
14241,142.419637,3.04713392,3.01734018,-0.029793739
14242,142.429633,3.04581881,3.0158062,-0.030012608
14243,142.439646,3.04441595,3.01427221,-0.030143738
14244,142.449633,3.04441595,3.01427221,-0.030143738
14245,142.459649,3.04235053,3.01273847,-0.029612064
14246,142.46971,3.04110479,3.01120448,-0.029900312
14247,142.479636,3.0397439,3.0096705,-0.030073404
14248,142.489649,3.03770375,3.00813651,-0.029567242
14249,142.49965,3.03586388,3.00660253,-0.029261351
14250,142.509646,3.03586388,3.00660253,-0.029261351
14251,142.519633,3.0341444,3.00506854,-0.029075861
14252,142.529649,3.03249788,3.00353456,-0.028963327
14253,142.539635,3.03089499,3.00200057,-0.028894424
14254,142.549636,3.02931857,3.00046659,-0.028851986
14255,142.559637,3.02775836,2.9989326,-0.02882576
14256,142.569649,3.02775836,2.9989326,-0.02882576
14257,142.579648,3.02620769,2.99739861,-0.028809071
14258,142.58965,3.02466273,2.99586463,-0.028798103
14259,142.599739,3.02312136,2.99433064,-0.028790712
14260,142.609647,3.02158213,2.99279666,-0.028785467
14261,142.619648,3.01943445,2.99126267,-0.028171778
14262,142.629647,3.01943445,2.99126267,-0.028171778
14263,142.639637,3.01752949,2.98972869,-0.027800798
14264,142.649647,3.01577115,2.9881947,-0.027576447
14265,142.65965,3.01410079,2.98666072,-0.027440071
14266,142.66965,3.01248384,2.98512673,-0.027357101
14267,142.679634,3.01089883,2.98359275,-0.02730608
14268,142.68965,3.01089883,2.98359275,-0.027274609
14269,142.699711,3.00933337,2.98205876,-0.027274609
14270,142.709634,3.0077796,2.98052478,-0.02725482
14271,142.719646,3.00623274,2.97899079,-0.027241945
14272,142.729646,3.00469017,2.97745681,-0.027233362
14273,142.739635,3.00315022,2.97592282,-0.027227402
14274,142.749633,3.00315022,2.97592282,-0.027222872
14275,142.759647,3.00161171,2.97438884,-0.027222872
14276,142.769634,3.00007439,2.97285485,-0.027219534
14277,142.779637,2.9985373,2.97132087,-0.027216435
14278,142.78965,2.99700093,2.96978688,-0.02721405
14279,142.79966,2.99546456,2.9682529,-0.027211666
14280,142.809648,2.99546456,2.9682529,-0.027211666
14281,142.819647,3.0329423,2.96671891,-0.066223383
14282,142.829744,3.01592326,2.96518493,-0.050738335
14283,142.839634,3.04406285,2.96365094,-0.080411911
14284,142.849647,3.02141142,2.96211696,-0.059294462
14285,142.85965,3.04554415,2.96058297,-0.084961176
14286,142.869634,3.04554415,2.96058297,-0.084961176
14287,142.879636,3.0204761,2.95904899,-0.061427116
14288,142.889634,3.00474668,2.957515,-0.047231674
14289,142.899647,2.99464989,2.95598102,-0.038668871
14290,142.909636,2.98795056,2.95444703,-0.033503532
14291,142.91965,3.02292395,2.95291305,-0.070010901
14292,142.929765,3.00378489,2.95137906,-0.052405834
14293,142.939636,3.00378489,2.95137906,-0.052405834
14294,142.949633,3.03125525,2.94984508,-0.08141017
14295,142.959646,3.00759053,2.94831109,-0.059279442
14296,142.969637,3.03233123,2.94677711,-0.085554123
14297,142.979648,3.00702047,2.94524312,-0.061777353
14298,142.989646,3.00702047,2.94524312,-0.061777353
14299,142.999633,2.99114466,2.94370914,-0.047435522
14300,143.009634,2.98095942,2.94217515,-0.038784266
14301,143.019647,2.97420692,2.94064116,-0.03356576
14302,143.029637,2.96952438,2.93910718,-0.030417204
14303,143.0397,2.96609068,2.93757319,-0.028517485
14304,143.049633,2.96609068,2.93757319,-0.028517485
14305,143.05965,2.9634099,2.93603921,-0.027370691
14306,143.069637,2.96118355,2.93450522,-0.026678324
14307,143.079637,2.95923114,2.93297124,-0.026259899
14308,143.089648,2.95744395,2.93143725,-0.026006699
14309,143.099647,2.95575619,2.92990327,-0.025852919
14310,143.109636,2.95575619,2.92990327,-0.025852919
14311,143.119646,2.95412874,2.92836952,-0.02575922
14312,143.129649,2.95253778,2.92683554,-0.025702238
14313,143.139636,2.9509685,2.92530155,-0.025666952
14314,143.149646,2.94941235,2.92376757,-0.025644779
14315,143.159648,2.94786406,2.92223358,-0.025630474
14316,143.169634,2.94786406,2.92223358,-0.025630474
14317,143.179633,2.94632077,2.9206996,-0.025621176
14318,143.189646,2.94478035,2.91916561,-0.025614739
14319,143.199636,2.94263196,2.91763163,-0.025000334
14320,143.209703,2.94072676,2.91609764,-0.024629116
14321,143.21965,2.93957758,2.91456366,-0.025013924
14322,143.22965,2.93957758,2.91456366,-0.025013924
14323,143.239636,2.93827462,2.91302967,-0.025244951
14324,143.249648,2.9368794,2.91149569,-0.025383711
14325,143.259636,2.93542814,2.9099617,-0.025466442
14326,143.269638,2.93394327,2.90842772,-0.025515556
14327,143.279637,2.93243814,2.90689373,-0.025544405
14328,143.289648,2.93243814,2.90689373,-0.026170492
14329,143.299633,2.93153024,2.90535975,-0.026170492
14330,143.309647,2.93037319,2.90382576,-0.026547432
14331,143.319646,2.92906547,2.90229177,-0.026773691
14332,143.329649,2.92766738,2.90075779,-0.02690959
14333,143.339635,2.92560482,2.8992238,-0.026381016
14334,143.349647,2.92375112,2.8992238,-0.026061297
14335,143.35965,2.92375112,2.89768982,-0.026061297
14336,143.369735,2.92202353,2.89615583,-0.025867701
14337,143.379648,2.92037201,2.89462185,-0.02575016
14338,143.389647,2.91876626,2.89308786,-0.025678396
14339,143.399633,2.91718817,2.89155388,-0.025634289
14340,143.409647,2.91562676,2.89155388,-0.025606871
14341,143.419647,2.91562676,2.89001989,-0.025606871
14342,143.429637,2.91407537,2.88848591,-0.025589466
14343,143.439649,2.91253018,2.88695192,-0.02557826
14344,143.449649,2.91098833,2.88541794,-0.025570393
14345,143.459635,2.9094491,2.88388395,-0.025565147
14346,143.469633,2.90791106,2.88388395,-0.025561094
14347,143.479649,2.90791106,2.88234997,-0.025561094
14348,143.489646,2.90637374,2.88081598,-0.025557756
14349,143.499645,2.90483689,2.879282,-0.025554895
14350,143.509649,2.90330029,2.87774801,-0.025552273
14351,143.519643,2.90176392,2.87621403,-0.025549889
14352,143.529634,2.90022779,2.87468004,-0.025547743
14353,143.53965,2.90022779,2.87468004,-0.025547743
14354,143.549635,2.89869165,2.87314606,-0.025545597
14355,143.559646,2.89715552,2.87161207,-0.025543451
14356,143.569647,2.89561939,2.87007809,-0.025541306
14357,143.579647,2.89347363,2.8685441,-0.024929524
14358,143.589632,2.89217949,2.86701012,-0.025169373
14359,143.599646,2.89217949,2.86701012,-0.025169373
14360,143.609633,2.89017963,2.86547613,-0.024703503
14361,143.619646,2.88836408,2.86394215,-0.02442193
14362,143.62965,2.88726878,2.86240816,-0.024860621
14363,143.639646,2.88599873,2.86087418,-0.02512455
14364,143.649795,2.928514,2.85934019,-0.069173813
14365,143.659647,2.928514,2.85934019,-0.069173813
14366,143.66965,2.90904665,2.85780621,-0.051240444
14367,143.679637,2.94119596,2.85627222,-0.084923744
14368,143.689648,2.9154768,2.85473824,-0.060738564
14369,143.699651,2.94385529,2.85320425,-0.090651035
14370,143.709635,2.94385529,2.85320425,-0.090651035
14371,143.719647,2.91586137,2.85167027,-0.064191103
14372,143.729648,2.8983674,2.85013628,-0.048231125
14373,143.73964,2.93231654,2.84860229,-0.083714247
14374,143.74965,2.90707302,2.84706831,-0.060004711
14375,143.759646,2.9363482,2.84553432,-0.090813875
14376,143.769635,2.9363482,2.84553432,-0.090813875
14377,143.779649,2.90828562,2.84400058,-0.06428504
14378,143.789648,2.93586016,2.84246659,-0.093393564
14379,143.799716,2.90677214,2.84093261,-0.065839529
14380,143.809647,2.93372822,2.83939862,-0.094329596
14381,143.819646,2.90426683,2.83786464,-0.066402197
14382,143.829636,2.90426683,2.83786464,-0.066402197
14383,143.839637,2.93099809,2.83633065,-0.094667435
14384,143.849651,2.90140104,2.83479667,-0.066604376
14385,143.859648,2.88294005,2.83326268,-0.049677372
14386,143.869649,2.87119579,2.8317287,-0.039467096
14387,143.879647,2.86350274,2.83019471,-0.033308029
14388,143.889773,2.85825324,2.82866073,-0.029592514
14389,143.899636,2.85825324,2.82866073,-0.029592514
14390,143.909649,2.85447741,2.82712674,-0.027350664
14391,143.919637,2.85159039,2.82559276,-0.025997639
14392,143.929635,2.84862995,2.82405877,-0.02457118
14393,143.939649,2.84623456,2.82252479,-0.023709774
14394,143.949646,2.84418035,2.82252479,-0.023189545
14395,143.959633,2.84418035,2.8209908,-0.023189545
14396,143.969646,2.84294128,2.81945682,-0.023484469
14397,143.979648,2.84158444,2.81792283,-0.023661614
14398,143.989636,2.84015656,2.81638885,-0.02376771
14399,143.999649,2.83807588,2.81485486,-0.023221016
14400,144.00965,2.83621144,2.81332088,-0.022890568
14401,144.019637,2.83621144,2.81332088,-0.022890568
14402,144.029646,2.83508682,2.81178689,-0.023299933
14403,144.039649,2.83379912,2.8102529,-0.023546219
14404,144.049637,2.83241272,2.80871892,-0.0236938
14405,144.059637,2.83096695,2.80718493,-0.023782015
14406,144.06965,2.82948542,2.80565095,-0.023834467
14407,144.079633,2.82948542,2.80565095,-0.023834467
14408,144.089648,2.82798219,2.80411696,-0.023865223
14409,144.099648,2.82646585,2.80258298,-0.023882866
14410,144.109637,2.82494187,2.80104899,-0.02389288
14411,144.119647,2.8234129,2.79951501,-0.023897886
14412,144.129646,2.82188129,2.79798102,-0.023900271
14413,144.139643,2.82188129,2.79798102,-0.023900271
14414,144.149646,2.82034779,2.79644704,-0.023900747
14415,144.159636,2.81881332,2.79491305,-0.023900271
14416,144.169634,2.81727815,2.79337907,-0.023899078
14417,144.17965,2.81574273,2.79184508,-0.023897648
14418,144.189647,2.81420708,2.7903111,-0.023895979
14419,144.199633,2.81420708,2.7903111,-0.023895979
14420,144.209649,2.81267118,2.78877711,-0.023894072
14421,144.219632,2.81113505,2.78724313,-0.023891926
14422,144.22965,2.80959916,2.78570914,-0.023890019
14423,144.239648,2.80867267,2.78417516,-0.024497509
14424,144.249648,2.80750442,2.78264117,-0.024863243
14425,144.259637,2.80750442,2.78264117,-0.024863243
14426,144.269648,2.80558038,2.78110719,-0.02447319
14427,144.279651,2.80441999,2.7795732,-0.024846792
14428,144.289633,2.80250096,2.77803922,-0.024461746
14429,144.299646,2.80134344,2.77650523,-0.024838209
14430,144.309646,2.80003572,2.77497125,-0.025064468
14431,144.319646,2.80003572,2.77497125,-0.025064468
14432,144.329637,2.79924703,2.77343726,-0.025809765
14433,144.339634,2.79816175,2.77190328,-0.026258469
14434,144.349636,2.79689741,2.77036929,-0.02652812
14435,144.359646,2.79552555,2.76883531,-0.026690245
14436,144.369636,2.79408836,2.76730132,-0.026787043
14437,144.379648,2.79408836,2.76730132,-0.026787043
14438,144.389648,2.79261184,2.76576734,-0.026844502
14439,144.399635,2.79111171,2.76423335,-0.026878357
14440,144.409646,2.78959727,2.76269937,-0.026897907
14441,144.419649,2.78807449,2.76116538,-0.026909113
14442,144.429637,2.78654623,2.7596314,-0.026914835
14443,144.439634,2.78654623,2.7596314,-0.026914835
14444,144.44965,2.78501487,2.75809765,-0.026917219
14445,144.459658,2.7834816,2.75656366,-0.026917934
14446,144.469649,2.78194737,2.75502968,-0.026917696
14447,144.479636,2.7804122,2.75349569,-0.026916504
14448,144.489714,2.77887678,2.75196171,-0.026915073
14449,144.499633,2.77887678,2.75196171,-0.026915073
14450,144.509647,2.77734113,2.75042772,-0.026913405
14451,144.519659,2.82518268,2.74889374,-0.076288939
14452,144.529637,2.80405116,2.74735975,-0.056691408
14453,144.539649,2.84007359,2.74582577,-0.094247818
14454,144.549648,2.81181335,2.74582577,-0.067521572
14455,144.559655,2.81181335,2.74429178,-0.067521572
14456,144.569636,2.84414554,2.7427578,-0.101387739
14457,144.57965,2.81305003,2.74122381,-0.07182622
14458,144.58965,2.84367228,2.73968983,-0.103982449
14459,144.599705,2.81154561,2.73815584,-0.073389769
14460,144.609646,2.79155874,2.73662186,-0.054936886
14461,144.619647,2.79155874,2.73662186,-0.054936886
14462,144.629637,2.77889419,2.73508787,-0.043806315
14463,144.639636,2.7706461,2.73355389,-0.037092209
14464,144.64965,2.76506162,2.7320199,-0.033041716
14465,144.659634,2.76108384,2.73048592,-0.030597925
14466,144.669699,2.7574656,2.72895193,-0.02851367
14467,144.679649,2.7574656,2.72895193,-0.02851367
14468,144.68965,2.75528312,2.72741795,-0.027865171
14469,144.699633,2.75752473,2.72588396,-0.031640768
14470,144.709636,2.75826597,2.72434998,-0.033915997
