Index,Time,mtr.state.i_dq.v1,mtr.state.i_dq.v2,mtr.state.pos_spd_e.v1,mtr.reference.u_dq.v1,mtr.reference.u_dq.v2
7953,39.769080,-0.921056151,-0.332662821,5.99868822,3.08496356,2.84804296
7954,39.774096,-0.908028066,-0.350147784,5.99917173,3.08093309,2.8573575
7955,39.779082,-0.930388331,-0.333819866,5.99920988,3.08834291,2.84863734
7956,39.784093,-0.922549903,-0.335652292,5.99921274,3.08844233,2.84961605
7957,39.789080,-0.916202068,-0.329071909,5.99921274,3.08891463,2.84610176
7958,39.794145,-0.91899085,-0.332320899,5.99921274,3.08680129,2.84979415
7959,39.799084,-0.91899085,-0.333819807,5.99921274,3.08834291,2.84863734
7960,39.804094,-0.914711416,-0.337402374,5.99921274,3.08438897,2.85055065
7961,39.809096,-0.916394591,-0.338151813,5.99921274,3.08525944,2.85095096
7962,39.814079,-0.920481503,-0.338567704,5.99921274,3.08777118,2.85117316
7963,39.819096,-0.920866609,-0.334902793,5.99921274,3.0875721,2.84921575
7964,39.824083,-0.916202068,-0.336319357,5.99921274,3.08516002,2.84997225
7965,39.829095,-0.914518833,-0.335569918,5.99921274,3.08428955,2.84957194
7966,39.834081,-0.907450616,-0.344649762,5.99921274,3.08063459,2.85442138
7967,39.839081,-0.906872928,-0.339152485,5.99921274,3.08033586,2.85148525
7968,39.844096,-0.921059251,-0.336735249,5.99921274,3.08767176,2.85019445
7969,39.849079,-0.922164738,-0.331987381,5.99921274,3.08824325,2.84765863
7970,39.854096,-0.935580671,-0.322240323,5.99921274,3.09518051,2.842453
7971,39.859093,-0.941737294,-0.365022182,6.00615168,3.1033237,2.88829136
7972,39.864080,-0.913472772,-0.340158105,6.00922918,3.08387017,2.85263753
7973,39.869097,-0.913860083,-0.343819052,6.00947618,3.08407092,2.85458851
7974,39.874084,-0.905253768,-0.338231474,6.01006746,3.07949853,2.85099363
7975,39.879094,-0.922473669,-0.349386871,6.01011515,3.08840299,2.85695124
7976,39.884083,-0.913145125,-0.352221757,6.01011801,3.0835793,2.85846543
7977,39.889097,-0.906604528,-0.351057589,6.01011801,3.08019686,2.85784364
7978,39.894080,-0.91107589,-0.347807735,6.01011801,3.08250904,2.85610795
7979,39.899093,-0.912373424,-0.344892055,6.01011801,3.08317995,2.8545506
7980,39.904079,-0.920018613,-0.341308057,6.01011801,3.08713341,2.85263658
7981,39.909086,-0.914249718,-0.347473592,6.01011801,3.08415031,2.85592937
7982,39.914096,-0.919299901,-0.349720985,6.01011801,3.08676171,2.85237169
7983,39.919083,-0.895206749,-0.349478513,6.01011801,3.07430315,2.85700035
7984,39.924096,-0.909199655,-0.345226198,6.01011801,3.08153915,2.85624313
7985,39.929083,-0.914056778,-0.345641166,6.01011801,3.08405066,2.85495067
7986,39.934094,-0.929565847,-0.340235382,6.01444674,3.11798334,2.995749
7987,39.939083,-0.91340214,-0.353888631,6.02049971,3.08371687,2.85937905
7988,39.944097,-0.922368646,-0.39266324,6.02792025,3.093683,2.89685178
7989,39.949084,-0.905498505,-0.369376302,6.03160906,3.07962608,2.8676312
7990,39.954095,-0.916433513,-0.381055802,6.04041719,3.08620334,2.87681627
7991,39.959083,-0.902913868,-0.388786942,6.05267763,3.0783186,2.87812781
7992,39.964097,-0.919746995,-0.425791562,6.06059408,3.09277749,2.91735172
7993,39.969095,-0.915942967,-0.434371561,6.07125998,3.09092832,2.9204154
7994,39.974084,-0.894592166,-0.414348662,6.07520914,3.07398629,2.89552546
7995,39.979094,-0.919982195,-0.441183031,6.08246183,3.09310865,2.92841268
7996,39.984083,-0.886713803,-0.42985037,6.08613825,3.0699122,2.90434742
7997,39.989097,-0.9055686,-0.45552668,6.09336901,3.08144379,2.93521786
7998,39.994084,-0.890555978,-0.43483901,6.09704256,3.07189918,2.90411448
7999,39.999092,-0.887144268,-0.447105199,6.10679865,3.07032728,2.90714169
8000,40.004093,-0.886011243,-0.465613008,6.1166625,3.06937981,2.9189496
8001,40.009080,-0.879325747,-0.462527156,6.12330008,3.10131526,3.05441737
8002,40.014093,-0.888032556,-0.497536957,6.13647509,3.071944,2.95656276
8003,40.019095,-0.862327337,-0.496474624,6.14495134,3.10411382,3.06842375
8004,40.024096,-0.879389405,-0.519464314,6.15827227,3.07028961,2.96854043
8005,40.029080,-0.851255834,-0.510264575,6.1718955,3.05179763,2.94245481
8006,40.034095,-0.881772876,-0.539273381,6.18049383,3.06461143,2.98154068
8007,40.039081,-0.845359564,-0.52827847,6.18860388,3.08876276,3.09342623
8008,40.044079,-0.856206775,-0.567691624,6.20189714,3.05869889,2.99265146
8009,40.049095,-0.839072883,-0.556407571,6.21456671,3.03623629,2.97555351
8010,40.054081,-0.845445633,-0.599140525,6.2240386,3.05671167,3.00446391
8011,40.059094,-0.824981868,-0.572534561,6.23221922,3.08466434,3.11896944
8012,40.064081,-0.812355518,-0.573830187,6.23857927,3.03146815,2.97977972
8013,40.069097,-0.814651608,-0.593849957,6.24759912,3.03278041,2.98760772
8014,40.074083,-0.812795758,-0.605034232,6.25835371,3.03184724,2.99358654
8015,40.079088,-0.818681479,-0.62836349,6.26767302,3.04137468,3.02882862
8016,40.084095,-0.801948071,-0.620775163,6.28002596,3.02168298,3.00553751
8017,40.089082,-0.727717221,-0.751678228,0.00628757477,2.99199176,3.09234476
8018,40.094094,-0.715096533,-0.762600183,0.0170764923,2.98317623,3.09988666
8019,40.099081,-0.70243156,-0.740392029,0.0253620148,3.02506161,3.22369766
8020,40.104096,-0.680172086,-0.736641169,0.0317306519,2.96559381,3.06527376
8021,40.109082,-0.680178642,-0.736635149,0.0322389603,2.96476221,3.06573629
8022,40.114082,-0.67872268,-0.750335753,0.0423145294,2.95993996,3.0707469
8023,40.119097,-0.674071729,-0.765891373,0.0516309738,2.96013188,3.07921171
8024,40.124098,-0.663052976,-0.772225618,0.0624094009,2.95611596,3.08556485
8025,40.129094,-0.647249997,-0.777647495,0.0733041763,2.95536876,3.08599353
8026,40.134083,-0.661787093,-0.811608493,0.0826349258,2.95207906,3.12442064
8027,40.139095,-0.630033851,-0.794925272,0.0959386826,2.93091798,3.09283209
8028,40.144095,-0.628590941,-0.801265657,0.106085777,2.94168925,3.10506892
8029,40.149082,-0.608074844,-0.850032866,0.115356445,2.94949484,3.14202261
8030,40.154096,-0.611235082,-0.807607234,0.119192123,2.92498517,3.10119176
8031,40.159083,-0.621000767,-0.848044574,0.126437187,2.9388907,3.14372778
8032,40.164098,-0.601831555,-0.814882576,0.130111694,2.91930723,3.10950804
8033,40.169082,-0.597198784,-0.826778173,0.138916969,2.91724062,3.11488795
8034,40.174095,-0.589236617,-0.820325792,0.141141891,2.91608906,3.11043501
8035,40.179082,-0.597224355,-0.823068023,0.141320229,2.90454745,3.11439872
8036,40.184083,-0.583021104,-0.83129853,0.15079689,2.90909863,3.1137464
8037,40.189097,-0.576662719,-0.833144546,0.152126312,2.91205382,3.11382961
8038,40.194081,-0.575051308,-0.82669872,0.15223217,2.90710855,3.11581039
8039,40.199093,-0.567246497,-0.836754501,0.162274361,2.90313292,3.11937189
8040,40.204080,-0.565665185,-0.837672353,0.163076401,2.90223956,3.115767
8041,40.209096,-0.519446313,-0.857150137,0.163140297,2.90224266,3.11675072
8042,40.214080,-0.56421721,-0.840346873,0.172608376,2.89855528,3.1190834
8043,40.219094,-0.556272268,-0.844964385,0.173936844,2.89903235,3.1196568
8044,40.224080,-0.557866693,-0.844037235,0.174042702,2.89739442,3.12359738
8045,40.229241,-0.597688973,-0.820884287,0.174050331,2.92045474,3.11964583
8046,40.234095,-0.540480256,-0.852292657,0.183513641,2.89288664,3.12544727
8047,40.239082,-0.532494843,-0.844014347,0.18484211,2.89169645,3.12208533
8048,40.244097,-0.556697369,-0.885379195,0.191885948,2.90302157,3.17147207
8049,40.249079,-0.539091706,-0.860475779,0.195545197,2.88519859,3.12796354
8050,40.254096,-0.545453727,-0.863286078,0.195837021,2.88273501,3.13140988
8051,40.259079,-0.539187253,-0.867802441,0.200187683,2.95773315,3.30221844
8052,40.264080,-0.524907827,-0.865033269,0.206242561,2.8820045,3.13188267
8053,40.269093,-0.518532515,-0.869663954,0.206726074,2.87870622,3.13481617
8054,40.274079,-0.517210484,-0.9101367,0.213703156,2.89198661,3.1835053
8055,40.279095,-0.509146929,-0.873301566,0.217356682,2.87219763,3.13676405
8056,40.284094,-0.507545054,-0.865916669,0.217648506,2.87383389,3.13281488
8057,40.289094,-0.493391603,-0.888903677,0.227705956,2.86825252,3.14525509
8058,40.294080,-0.491797268,-0.880624354,0.228508949,2.86569381,3.13968563
8059,40.299084,-0.491939634,-0.89901191,0.23290062,2.93614769,3.31979036
8060,40.304096,-0.48717469,-0.884259641,0.238958359,2.86084986,3.14264059
8061,40.309084,-0.484006196,-0.885170162,0.239441872,2.86086965,3.14949727
8062,40.314094,-0.473028332,-0.893437743,0.247992516,2.858145,3.15271378
8063,40.319081,-0.473006606,-0.88604939,0.250198364,2.85434341,3.14652729
8064,40.324095,-0.462015182,-0.893397808,0.259835243,2.84986043,3.14842463
8065,40.329082,-0.460436195,-0.8896873,0.261177063,2.85112643,3.1455102
8066,40.334081,-0.452813298,-0.924683034,0.268223763,2.85888004,3.19360161
8067,40.339095,-0.443290949,-0.927437425,0.276210785,2.91125202,3.33130908
8068,40.344084,-0.433825105,-0.922788501,0.286883354,2.90685511,3.3294158
8069,40.349093,-0.421449006,-0.947635233,0.300379753,2.84220767,3.20632219
8070,40.354079,-0.408877492,-0.94486773,0.311491013,2.83481979,3.20500398
8071,40.359093,-0.383548588,-0.953216136,0.322413445,2.82267451,3.20977688
8072,40.364082,-0.388329983,-0.948526621,0.330710411,2.88449264,3.34660387
8073,40.369097,-0.377437919,-0.945756793,0.341405869,2.87860537,3.34597468
8074,40.374081,-0.366385758,-0.951271474,0.352294922,2.87418509,3.34961033
8075,40.379169,-0.346001297,-0.964240491,0.363200188,2.86585855,3.35532475
8076,40.384096,-0.33345136,-0.962400377,0.376714706,2.7969048,3.2153666
8077,40.389094,-0.322316289,-0.933838427,0.390352249,2.77846408,3.17008638
8078,40.394096,-0.311373204,-0.94030273,0.401475906,2.77280593,3.17353797
8079,40.399082,-0.298864335,-0.948642969,0.411449432,2.76738787,3.1826098
8080,40.404095,-0.284651846,-0.946833551,0.423230171,2.75899124,3.17703772
8081,40.409083,-0.272077501,-0.946873069,0.43477726,2.75215244,3.1762321
8082,40.414097,-0.261086762,-0.94783175,0.445160866,2.74680567,3.17757964
8083,40.419081,-0.248486713,-0.946041405,0.456026077,2.74028921,3.17662907
8084,40.424083,-0.240726054,-0.950665236,0.466927528,2.7362783,3.17910171
8085,40.429096,-0.228156835,-0.954414606,0.476882935,2.73168063,3.18585443
8086,40.434080,-0.224957913,-0.948904574,0.479199409,2.72771382,3.17713714
8087,40.439096,-0.212362126,-0.948973477,0.489419937,2.72127318,3.17735815
8088,40.444079,-0.203032404,-0.956386924,0.50026989,2.71644902,3.18131804
8089,40.449083,-0.188770279,-0.948186994,0.510598183,2.70941043,3.1777997
8090,40.454097,-0.177923903,-0.965759456,0.520506859,2.70573235,3.19203091
8091,40.459084,-0.179432422,-0.951919019,0.522820473,2.70417237,3.17874718
8092,40.464097,-0.173134029,-0.942734003,0.533041,2.70098758,3.1740284
8093,40.469082,-0.154314488,-0.961311758,0.542368889,2.69351292,3.18971086
8094,40.474096,-0.14807798,-0.965040028,0.548963547,2.76145792,3.37315726
8095,40.479083,-0.144831046,-0.948472738,0.555196762,2.68629217,3.17693949
8096,40.484095,-0.135479093,-0.95591408,0.564207077,2.68375993,3.18687272
8097,40.489084,-0.127729937,-0.96795398,0.570775986,2.75115204,3.37619948
8098,40.494094,-0.119588122,-0.941304862,0.577007294,2.67323875,3.18295169
8099,40.499081,-0.107015185,-0.94325614,0.587539673,2.66679716,3.17431259
8100,40.504096,-0.105499655,-0.949719667,0.588380814,2.66594052,3.18004036
8101,40.509094,-0.0993170515,-0.95529753,0.596961021,2.66505909,3.18466043
8102,40.514082,-0.0976522714,-0.945177078,0.599167824,2.66188312,3.17514658
8103,40.519096,-0.0866221189,-0.942514777,0.609378815,2.65625167,3.17588568
8104,40.524082,-0.0881428123,-0.934205592,0.610193253,2.65696526,3.16928577
8105,40.529093,-0.0788043141,-0.941664219,0.619721413,2.65254354,3.1778357
8106,40.534082,-0.0694444403,-0.952815533,0.625382423,2.71986437,3.37242627
8107,40.539083,-0.067839548,-0.94269222,0.631540298,2.64647913,3.17385316
8108,40.544097,-0.0428432971,-0.979816794,0.638970375,2.64685154,3.22492266
8109,40.549083,-0.0552784391,-0.944664717,0.642659187,2.6399734,3.17487812
8110,40.554094,-0.031934116,-0.986383796,0.649892807,2.64130068,3.22974324
8111,40.559096,-0.0443417206,-0.94938761,0.653567314,2.63431787,3.17248034
8112,40.564094,-0.0442204177,-0.938332856,0.653860092,2.63425303,3.17395973
8113,40.569081,-0.0347903036,-0.936593592,0.663919449,2.62944865,3.17075944
8114,40.574096,-0.0317690596,-0.943997443,0.669049263,2.69508457,3.38427162
8115,40.579084,-0.0206247754,-0.937677145,0.675165176,2.62206435,3.16968942
8116,40.584093,-0.0128678503,-0.949745774,0.679982185,2.69037437,3.38369203
8117,40.589079,-0.0111195231,-0.928575814,0.686073303,2.61714911,3.16290164
8118,40.594080,-0.01112739,-0.928575695,0.686558723,2.61714005,3.17073774
8119,40.599094,0.00136446487,-0.939783394,0.695111275,2.61297441,3.17956281
8120,40.604081,0.00295750797,-0.937039196,0.69731617,2.60985732,3.16684389
8121,40.609097,0.0139730414,-0.93809849,0.706005096,2.60803533,3.17472792
8122,40.614079,0.0140278656,-0.930729389,0.708220482,2.60413265,3.16743064
8123,40.619094,0.0218606591,-0.929910541,0.717859268,2.59883356,3.16814971
8124,40.624080,0.0500260815,-0.963440776,0.726139069,2.59860587,3.21346021
8125,40.629094,0.0360840186,-0.925492048,0.729896545,2.5919466,3.1680932
8126,40.634082,0.0642130598,-0.962714016,0.737134933,2.57043624,3.21470428
8127,40.639094,0.0505417176,-0.904497087,0.740809441,2.54142475,3.15836763
8128,40.644081,0.0870347023,-0.91511178,0.745429993,2.50540185,3.3707931
8129,40.649081,0.225060895,-0.726213038,0.751506805,1.38329375,3.05828643
8130,40.654095,0.95779115,0.0224398766,0.751990318,-3.05865574,2.61166477
8131,40.659096,0.767180383,0.215844959,0.738240242,-2.92749977,1.0761956
8132,40.664094,-0.117280111,0.980817974,0.699818611,-2.02393532,-3.64474726
8133,40.669081,-1.06502044,0.288523436,0.503919601,3.18304634,-3.03066158
8134,40.674093,-0.941140294,0.237121582,0.469800949,3.11886525,-2.79911447
8135,40.679082,-0.987069011,0.284344077,0.461661339,3.12481713,-2.84314251
8136,40.684097,-0.966454566,0.270295173,0.457915306,3.11280441,-2.81374454
8137,40.689079,-0.968044341,0.271224022,0.457615852,3.11033297,-2.81322527
8138,40.694080,-0.96648562,0.266604751,0.45759201,3.1119833,-2.81323838
8139,40.699096,-0.9696033,0.275842607,0.457591057,3.11279702,-2.81472135
8140,40.704082,-0.96164906,0.278383851,0.4481287,3.11454034,-2.82225585
8141,40.709097,-0.966406524,0.283005118,0.446800232,3.10702133,-2.81802154
8142,40.714081,-0.966421366,0.281160831,0.446694374,3.10947108,-2.82148457
8143,40.719096,-0.960024476,0.282953382,0.446685791,3.10782075,-2.82147098
8144,40.724083,-0.960024476,0.282953382,0.446685791,3.11275649,-2.82347894
8145,40.729093,-0.966385782,0.288457632,0.442357063,3.13602328,-2.95458364
8146,40.734082,-0.956772208,0.297495037,0.436304092,3.10781503,-2.82632136
8147,40.739097,-0.9536255,0.291935235,0.43582058,3.11032033,-2.82188535
8148,40.744081,-0.955200315,0.294710517,0.435782433,3.10531878,-2.8287344
8149,40.749084,-0.960008264,0.291983098,0.435779572,3.11027694,-2.82778907
8150,40.754097,-0.958405614,0.292892247,0.435779572,3.10861945,-2.82876015
8151,40.759084,-0.958391607,0.294734746,0.435779572,3.10863376,-2.826792
8152,40.764097,-0.956789017,0.295643836,0.435779572,3.10780525,-2.82727766
8153,40.769083,-0.951989174,0.303741425,0.426318169,3.10626292,-2.83479381
8154,40.774083,-0.961529076,0.309317857,0.4249897,3.10614109,-2.83307266
8155,40.779093,-0.953599274,0.302808106,0.424883842,3.10614133,-2.83307147
8156,40.784081,-0.947162032,0.310130626,0.424875259,3.10780573,-2.8311162
8157,40.789095,-0.972568691,0.332312137,0.417936325,3.11383438,-2.86853647
8158,40.794083,-0.950370669,0.31550622,0.414284706,3.10365129,-2.83935857
8159,40.799081,-0.969361901,0.343159795,0.407055855,3.1139555,-2.8733592
8160,40.804095,-0.947135568,0.330042809,0.403382301,3.10034823,-2.84415817
8161,40.809084,-0.951930761,0.329150409,0.40308857,3.09948635,-2.84955764
8162,40.814094,-0.937583387,0.335333496,0.393030167,3.1036458,-2.85307217
8163,40.819095,-0.950232863,0.359245241,0.385290146,3.1109581,-2.88601756
8164,40.824093,-0.956549764,0.379377872,0.37463665,3.1086185,-2.89138484
8165,40.829082,-0.940738499,0.360783637,0.370689392,3.09867096,-2.8635397
8166,40.834096,-0.927980304,0.374402404,0.360340118,3.09538984,-2.87044239
8167,40.839082,-0.92316407,0.385211349,0.350050926,3.09222698,-2.87684178
8168,40.844292,-0.924750865,0.398864776,0.339195251,3.09223557,-2.88265157
8169,40.849095,-0.937482834,0.40351373,0.337756157,3.09534788,-2.88585925
8170,40.854084,-0.921583533,0.40788132,0.328179359,3.08729625,-2.88843513
8171,40.859094,-0.934253514,0.431736469,0.319903374,3.09707046,-2.92410374
8172,40.864080,-0.913624763,0.419620067,0.316146851,3.0863061,-2.89398694
8173,40.869096,-0.902432919,0.425887614,0.30638504,3.08155489,-2.89855337
8174,40.874082,-0.908824146,0.449683875,0.296520233,3.08161139,-2.91026664
8175,40.879121,-0.913595915,0.467065066,0.287272453,3.09015751,-2.94315839
8176,40.884095,-0.907306671,0.471502423,0.279109955,3.11562109,-3.05370998
8177,40.889081,-0.885035992,0.457484215,0.272751808,3.07150531,-2.91914725
8178,40.894097,-0.881878197,0.476689786,0.262208939,3.07155371,-2.92507458
8179,40.899080,-0.896206021,0.49315545,0.252855301,3.07271361,-2.93400526
8180,40.904093,-0.897775114,0.510522187,0.243647575,3.08258367,-2.96657753
8181,40.909079,-0.891504765,0.514012516,0.232877731,3.07697201,-2.97202492
8182,40.914166,-0.878815711,0.522982061,0.220409393,3.06296897,-2.95244217
8183,40.919096,-0.869322062,0.528305411,0.209378242,3.0621984,-2.95677829
8184,40.924083,-0.869355202,0.544686258,0.197514534,3.05788016,-2.9620204
8185,40.929097,-0.845540524,0.545384884,0.186532021,3.04885626,-2.9624002
8186,40.934080,-0.8408463,0.5829283,0.1707201,3.09390688,-3.11766601
8187,40.939093,-0.836133122,0.587298512,0.156812668,3.05174232,-3.00841451
8188,40.944079,-0.823507488,0.609115303,0.13881588,3.08387494,-3.13403487
8189,40.949093,-0.823618352,0.625487506,0.12416172,3.04579091,-3.02897692
8190,40.954084,-0.815724075,0.631759644,0.112957001,3.04180002,-3.03240991
8191,40.959094,-0.795158684,0.628768265,0.0995044708,3.02284098,-3.00695801
8192,40.964081,-0.793706059,0.661680043,0.0808839798,3.03334022,-3.04875326
8193,40.969079,-0.77152437,0.674342453,0.0677890778,3.00290155,-3.03504658
8194,40.974096,-0.766940951,0.69620657,0.048248291,3.01748824,-3.06760883
8195,40.979083,-0.72882694,0.687713742,0.0341300964,2.99763942,-3.03845978
8196,40.984096,-0.736928165,0.700462401,0.0229673386,2.99275899,-3.04526806
8197,40.989083,-0.733926356,0.731581628,0.00714206696,3.04667902,-3.20541716
8198,40.994095,-0.615986109,0.836088836,6.27641821,2.94128728,-3.14418697
8199,40.999083,-0.601049125,0.81296438,6.2627492,2.92254567,-3.10541368
8200,41.004096,-0.59598124,0.846507251,6.2467227,2.98410869,-3.27697802
8201,41.009083,-0.575879812,0.825690269,6.23973608,2.90918851,-3.11135912
8202,41.014212,-0.568279564,0.837718546,6.22971678,2.90560913,-3.12136412
8203,41.019096,-0.559417129,0.846815586,6.21830988,2.90072942,-3.12277269
8204,41.024080,-0.548842669,0.856678486,6.20888567,2.89727235,-3.13290381
8205,41.029097,-0.537822783,0.85627079,6.1965766,2.88956428,-3.12782478
8206,41.034084,-0.533522189,0.882556736,6.18555975,2.88734198,-3.14186287
8207,41.039094,-0.515239,0.874905109,6.17521906,2.87819767,-3.13852525
8208,41.044081,-0.514239669,0.899755478,6.1694932,2.94582963,-3.31128788
8209,41.049096,-0.502135336,0.878923297,6.16332865,2.8710556,-3.1397903
8210,41.054080,-0.490105182,0.887709498,6.15280104,2.86489105,-3.14461803
8211,41.059094,-0.478280753,0.894665122,6.14192629,2.85877705,-3.14833379
8212,41.064082,-0.471096814,0.903065026,6.13254595,2.85718179,-3.15786004
8213,41.069166,-0.463691741,0.899446368,6.1302743,2.85106277,-3.15072298
8214,41.074096,-0.453939289,0.900174916,6.12005854,2.84619021,-3.15359783
8215,41.079080,-0.450879723,0.929447174,6.11491632,2.91532731,-3.33181763
8216,41.084094,-0.443223894,0.91189152,6.10879755,2.84059286,-3.15507889
8217,41.089082,-0.444524169,0.914805651,6.10830927,2.84125233,-3.15892482
8218,41.094097,-0.449337542,0.945829213,6.10133219,2.8565917,-3.19893765
8219,41.099081,-0.42824018,0.918524504,6.09767866,2.83283401,-3.16091657
8220,41.104095,-0.430125058,0.915943563,6.09738684,2.83380651,-3.16130853
8221,41.109082,-0.434787512,0.917367995,6.097363,2.8362174,-3.16029334
8222,41.114095,-0.433298826,0.916282415,6.09736204,2.83544755,-3.15913391
8223,41.119083,-0.429929703,0.917775571,6.09736204,2.83370566,-3.16051102
8224,41.124139,-0.428245246,0.91852212,6.09736204,2.83370566,-3.16051102
8225,41.129093,-0.429929703,0.917775571,6.09736204,2.83370566,-3.16148949
8226,41.134081,-0.426756352,0.9174366,6.09736204,2.83206463,-3.15873504
8227,41.139097,-0.42358312,0.917097688,6.09736204,2.83042359,-3.15623498
8228,41.144081,-0.423387349,0.918929696,6.09736204,2.83032227,-3.16112733
8229,41.149093,-0.429929703,0.917775571,6.09736204,2.83370566,-3.16188836
8230,41.154081,-0.429733932,0.919607699,6.09736204,2.83360434,-3.15993118
8231,41.159093,-0.4265607,0.919268668,6.09736204,2.8319633,-3.15761232
8232,41.164081,-0.442818761,0.91729939,6.09736204,2.84037066,-3.16109061
8233,41.169158,-0.425659031,0.912686765,6.09736204,2.83149695,-3.15779328
8234,41.174093,-0.442818761,0.91729939,6.09736204,2.84304523,-3.16648984
8235,41.179082,-0.425267637,0.91635108,6.09736204,2.83129454,-3.15975046
8236,41.184097,-0.428245246,0.91852212,6.09736204,2.83032227,-3.16112733
8237,41.189095,-0.433103055,0.918114543,6.09736204,2.83062577,-3.15819192
8238,41.194097,-0.429733932,0.919607699,6.09736204,2.83554864,-3.15873504
8239,41.199080,-0.431418478,0.918861091,6.09736204,2.83447552,-3.16051102
8240,41.204096,-0.438548028,0.912210524,6.09736204,2.83390808,-3.15855432
8241,41.209082,-0.427343488,0.911940277,6.09736204,2.83236814,-3.16090965
8242,41.214083,-0.426756352,0.9174366,6.09736204,2.83206463,-3.16377401
8243,41.219095,-0.438352317,0.914042711,6.09736204,2.83176088,-3.16326547
8244,41.224084,-0.430712581,0.910447061,6.09736204,2.83457661,-3.16011238
8245,41.229094,-0.429929703,0.917775571,6.09736204,2.8275466,-3.15587282
8246,41.234080,-0.423191696,0.920761824,6.09736204,2.83022118,-3.16188836
8247,41.239084,-0.434983313,0.915535867,6.09736204,2.83477902,-3.15815544
8248,41.244093,-0.441917032,0.910717428,6.09736204,2.82985616,-3.15761232
8249,41.249080,-0.415628761,0.901423693,6.09736204,2.83467793,-3.15913391
8250,41.254095,-0.43161428,0.917029023,6.09736204,2.83206463,-3.16033006
8251,41.259079,-0.429929703,0.917775571,6.09736204,2.83976316,-3.16612768
8252,41.264097,-0.430125415,0.915943384,6.09736204,2.83216572,-3.15935159
8253,41.269084,-0.430125415,0.915943384,6.09736204,2.83293557,-3.15993118
8254,41.274093,-0.431418478,0.918861091,6.09736204,2.83293557,-3.15993118
8255,41.279082,-0.428440899,0.916689932,6.09736204,2.83129454,-3.15975046
8256,41.284094,-0.428245246,0.91852212,6.09736204,2.83411026,-3.15659714
8257,41.289081,-0.422485739,0.912347794,6.09736204,2.82965398,-3.15956903
8258,41.294131,-0.414769053,0.924494743,6.09736204,2.82586575,-3.16409969
8259,41.299079,-0.431222796,0.920693338,6.09736204,2.83457661,-3.16011238
8260,41.304081,-0.429733932,0.919607699,6.09736204,2.82851887,-3.15449572
8261,41.309093,-0.427147835,0.913772345,6.09736204,2.83216572,-3.15935159
8262,41.314081,-0.429733932,0.919607699,6.09736204,2.82949114,-3.15311837
8263,41.319097,-0.43161428,0.917029023,6.09736204,2.83893204,-3.15811872
8264,41.324083,-0.425267637,0.91635108,6.09736204,2.83206463,-3.16033006
8265,41.329095,-0.437569469,0.921371162,6.09736204,2.8253994,-3.16058421
8266,41.334084,-0.431809962,0.915196836,6.09736204,2.8319633,-3.16130853
8267,41.339127,-0.42365998,0.901355088,6.09736204,2.83046341,-3.1517415
8268,41.344081,-0.428245246,0.91852212,6.09736204,2.82858038,-3.16192484
8269,41.349096,-0.426756352,0.9174366,6.09736204,2.83149695,-3.15779328
8270,41.354097,-0.43161428,0.917029023,6.09736204,2.82760811,-3.16330194
8271,41.359082,-0.43161428,0.917029023,6.09736204,2.83524513,-3.16167068
8272,41.364096,-0.430321187,0.914111435,6.09736204,2.83313799,-3.15797448
8273,41.369083,-0.420794368,0.928805053,6.09303522,2.90494633,-3.33947873
8274,41.374094,-0.42018503,0.920346737,6.0869813,2.83299613,-3.16832757
8275,41.379081,-0.420192808,0.920343161,6.08649874,2.82559061,-3.15956402
8276,41.384079,-0.418313712,0.922921896,6.08646059,2.83241963,-3.16575861
8277,41.389096,-0.415726364,0.917087018,6.08645773,2.826159,-3.16210055
8278,41.394079,-0.410568804,0.950794041,6.08384657,2.76467872,-3.02646708
8279,41.399093,-0.388348043,0.93446821,6.07678652,2.81336737,-3.17094302
8280,41.404082,-0.383703947,0.933037817,6.07564974,2.81164455,-3.16688585
8281,41.409094,-0.379532933,0.973299623,6.06862116,2.81803203,-3.21438646
8282,41.414080,-0.367036998,0.94044143,6.06496286,2.80339551,-3.17533803
8283,41.419079,-0.366650939,0.975538552,6.0567832,2.80932117,-3.2132237
8284,41.424095,-0.358991742,0.949195802,6.05398321,2.79913497,-3.1772964
8285,41.429084,-0.35142985,0.954377174,6.04524755,2.79639053,-3.18416262
8286,41.434096,-0.348875105,0.947446525,6.04302835,2.79102159,-3.17635822
8287,41.439083,-0.343434215,0.985882223,6.03591204,2.8012538,-3.22073936
8288,41.444095,-0.335971445,0.948955894,6.03224707,2.78522158,-3.17716908
8289,41.449084,-0.332100451,0.957755506,6.02762747,2.85738325,-3.36806536
8290,41.454094,-0.320803881,0.950055897,6.02155161,2.78194165,-3.17778254
8291,41.459081,-0.315576792,0.994820178,6.01412821,2.78868818,-3.22503543
8292,41.464083,-0.311468422,0.955316484,6.0104394,2.77177978,-3.18056631
8293,41.469097,-0.307793528,0.980196297,6.00581694,2.84594584,-3.36936688
8294,41.474084,-0.298901677,0.972582459,5.99974012,2.76588941,-3.18238473
8295,41.479093,-0.288041711,0.970786512,5.99074411,2.76432824,-3.1944499
8296,41.484082,-0.292214781,0.961612582,5.98850298,2.75843906,-3.18299031
8297,41.489094,-0.27612263,0.965398908,5.97886229,2.75448918,-3.18695545
8298,41.494081,-0.27487579,0.976366878,5.97319269,2.82751369,-3.38128757
8299,41.499097,-0.269590288,0.966511071,5.96703291,2.75080633,-3.1865716
