Index,Time,mtr.state.i_dq.v1,mtr.state.i_dq.v2,mtr.state.pos_spd_e.v1,mtr.state.pos_spd_e.v2
14575,14.574983,0.04846837,0.00112585421,1.93740797,-1.13321424
14576,14.575984,0.0474051908,0.00116182514,1.93740225,-0.136033878
14577,14.576982,0.0478433408,-0.00161839579,1.93740225,-0.0163298473
14578,14.577999,0.0522203185,0.00193029724,1.92690611,-9.44057083
14579,14.578982,0.051095169,0.000124762417,1.92668295,-1.13326979
14580,14.579982,0.0494694076,-0.000742335455,1.92667723,-0.136040539
14581,14.580985,0.0540369526,-0.00734853931,1.92667723,-0.0163306464
14582,14.581985,0.0495933034,0.00294067198,1.92667723,-0.00196037162
14583,14.582982,0.0528448224,0.00467487611,1.92667723,-0.000235327912
14584,14.583982,0.047404971,0.00117069879,1.92667723,-2.82493511e-05
14585,14.584984,0.0469039641,0.00211792951,1.91617727,-9.4400835
14586,14.585984,0.0542847365,2.76311766e-05,1.91595411,-1.13321126
14587,14.586986,0.0495311469,0.0011084429,1.91594839,-0.13603352
14588,14.587986,0.0500319451,0.000169903156,1.91594839,-0.0163298044
14589,14.588982,0.04997034,-0.00167161564,1.91594839,-0.00196027057
14590,14.589998,0.0457175449,-0.00152934692,1.91594839,-0.000235315791
14591,14.590986,0.0489687473,0.000205469434,1.91594839,-2.82478959e-05
14592,14.591985,0.0495311469,0.0011084429,1.91594839,-3.39094822e-06
14593,14.592983,0.0541615374,-0.00365539012,1.91594839,-4.07057911e-07
14594,14.593982,0.0489687473,0.000205469434,1.91594839,-4.88642513e-08
14595,14.594981,0.0499706492,-0.00166245806,1.90544844,-9.44007969
14596,14.595986,0.0489687063,0.000214632601,1.90522718,-1.13321078
14597,14.596983,0.0449718311,-0.00794844702,1.90522146,-0.13603346
14598,14.597982,0.0484064743,-0.000688444939,1.90522146,-0.016329797
14599,14.598986,0.0507166572,0.00476540066,1.90522146,-0.00196026964
14600,14.599986,0.050093174,0.00202079699,1.90522146,-0.000235315674
14601,14.600998,0.0533440411,0.00375621719,1.90522146,-2.82478832e-05
14602,14.601982,0.0511563681,0.00198542629,1.90522146,-3.39094663e-06
14603,14.602986,0.0445321165,-0.00516847242,1.90522146,-4.07057712e-07
14604,14.603983,0.0505328849,-0.000759177492,1.90522146,-4.88642264e-08
14605,14.604984,0.0542234778,-0.00180372503,1.90522146,-5.86578386e-09
14606,14.605982,0.049849119,-0.0053361766,1.89472151,-9.43861103
14607,14.606986,0.0516571514,0.00105664623,1.89450026,-1.13303447
14608,14.607986,0.0545422249,-0.00825653784,1.89449453,-0.136012286
14609,14.608984,0.0490904935,0.00390687818,1.89449453,-0.0163272545
14610,14.609982,0.0547858775,-0.000890389085,1.89449453,-0.0019599644
14611,14.610986,0.0505330265,-0.000749716652,1.89449453,-0.000235279032
14612,14.611997,0.0484675206,0.00116215751,1.89449453,-2.8243483e-05
14613,14.612985,0.0495307297,0.00112698949,1.89449453,-3.39041844e-06
14614,14.613984,0.0469640717,0.00397721771,1.89449453,-4.06994303e-07
14615,14.614986,0.0478445441,-0.00158256467,1.89449453,-4.88566165e-08
14616,14.615985,0.0466595069,-0.00523046916,1.89449453,-5.86487037e-09
14617,14.616984,0.0516569614,0.00106611801,1.88399458,-9.44007969
14618,14.617983,0.0536622591,-0.00268671615,1.88377333,-1.13321078
14619,14.618982,0.0536622591,-0.00268671056,1.8837676,-0.13603346
14620,14.619982,0.0494699515,-0.000705286977,1.8837676,-0.016329797
14621,14.620986,0.0532215014,9.30934912e-05,1.8837676,-0.00196026964
14622,14.621984,0.0483461618,-0.00251186918,1.8837676,-0.000235315674
14623,14.622999,0.0479054078,0.00026794232,1.8837676,-2.82478832e-05
14624,14.623998,0.0484067313,-0.00067031791,1.8837676,-3.39094663e-06
14625,14.624981,0.0474040806,0.0012062008,1.8837676,-4.07057712e-07
14626,14.625982,0.049971275,-0.00164354895,1.8837676,-4.88642264e-08
14627,14.626986,0.0493488163,-0.00438838266,1.8837676,-5.86578386e-09
14628,14.627982,0.051354114,-0.00814141985,1.8837676,-7.04143355e-10
14629,14.628982,0.0510344915,-0.00167851429,1.8837676,-8.45271284e-11
14630,14.629985,0.0522787087,0.00382074062,1.87326765,-9.43861103
14631,14.630985,0.0522184744,0.00197938364,1.8730464,-1.13303447
14632,14.631982,0.0534021445,0.00562773878,1.87304068,-0.136012286
14633,14.632985,0.0532816984,0.00194461865,1.87304068,-0.0163272545
14634,14.633996,0.0479053557,0.000276911189,1.87304068,-0.0019599644
14635,14.634985,0.048346635,-0.00250281626,1.87304068,-0.000235279032
14636,14.635982,0.050774198,0.0066354461,1.87304068,-2.8243483e-05
14637,14.636984,0.051977586,-0.00538685173,1.87304068,-3.39041844e-06
14638,14.637986,0.0566520467,0.00736499159,1.87304068,-4.06994303e-07
14639,14.638986,0.048406858,-0.00066125521,1.87304068,-4.88566165e-08
14640,14.639984,0.0545255989,0.00743453111,1.87304068,-5.86487037e-09
14641,14.640984,0.0521582551,0.000137829455,1.87304068,-7.0403372e-10
14642,14.641986,0.0474640764,0.00305663655,1.87304068,-8.45139722e-11
14643,14.642986,0.0479053557,0.000276911189,1.87304068,-1.01452692e-11
14644,14.643982,0.05003177,0.000216540066,1.86254072,-9.44007969
14645,14.644998,0.0452172793,-0.000548482523,1.86231756,-1.13321078
14646,14.645982,0.0495300889,0.00115481042,1.86231184,-0.13603346
14647,14.646986,0.0489685349,0.000251310761,1.86231184,-0.016329797
14648,14.647986,0.0504735596,-0.00256290473,1.86231184,-0.00196026964
14649,14.648984,0.0484069809,-0.00065219088,1.86231184,-0.000235315674
14650,14.649984,0.0532813333,0.0019545937,1.86231184,-2.82478832e-05
14651,14.650986,0.0505933203,0.00112024136,1.86231184,-3.39094663e-06
14652,14.651982,0.0489685349,0.000251310761,1.86231184,-4.07057712e-07
14653,14.652985,0.0456963107,0.0141840922,1.86231184,-4.88642264e-08
14654,14.653985,0.0499120057,-0.00346640241,1.86231184,-5.86578386e-09
14655,14.654982,0.0494103283,-0.00252833543,1.86231184,-7.04143355e-10
14656,14.655996,0.0499126427,-0.00345726102,1.85181379,-9.43861103
14657,14.656985,0.0441541485,-0.000505646458,1.85159254,-1.13303447
14658,14.657982,0.0521581993,0.000157361384,1.85158682,-0.136012286
14659,14.658982,0.048585698,0.00488161854,1.85158682,-0.0163272545
14660,14.659985,0.0448601805,-0.0115895094,1.85158682,-0.0019599644
14661,14.660986,0.0515968129,-0.000746247126,1.85158682,-0.000235279032
14662,14.661984,0.0495894067,0.00300566503,1.85158682,-2.8243483e-05
14663,14.662984,0.0485261679,0.00304003689,1.85158682,-3.39041844e-06
14664,14.663986,0.0452769175,0.00130156928,1.85158682,-4.06994303e-07
14665,14.664982,0.0477861799,-0.0033883159,1.85158682,-4.88566165e-08
14666,14.665984,0.0499126576,-0.00345705776,1.85158682,-5.86487037e-09
14667,14.666996,0.0457787737,0.000363590778,1.85158682,-7.0403372e-10
14668,14.667985,0.0518349484,0.0066200858,1.85158682,-8.45139722e-11
14669,14.668984,0.053221412,0.000132742804,1.84108686,-9.44007969
14670,14.669984,0.0585376322,-3.79161211e-05,1.8408637,-1.13321078
14671,14.670986,0.0527193882,0.00107083621,1.84085798,-0.13603346
14672,14.671986,0.0490276255,0.00211123889,1.84085798,-0.016329797
14673,14.672984,0.0496480316,0.00485654501,1.84085798,-0.00196026964
14674,14.673984,0.0489092432,-0.00157194957,1.84085798,-0.000235315674
14675,14.674986,0.0479643829,0.00214541377,1.84085798,-2.82478832e-05
14676,14.675986,0.0453950502,0.0049932343,1.84085798,-3.39094663e-06
14677,14.676985,0.0485250428,0.00305801467,1.83035994,-9.43861103
14678,14.677982,0.0442131795,0.00135249214,1.83013868,-1.13303447
14679,14.678997,0.0515970886,-0.00159677013,1.83013296,-0.136012286
14680,14.679998,0.0494705923,-0.0117086023,1.83013296,-0.0163272545
14681,14.680982,0.0498551056,-0.00527997594,1.83013296,-0.0019599644
14682,14.681985,0.0511537269,0.00205246732,1.83013296,-0.000235279032
14683,14.682985,0.0509778336,-0.00346300518,1.81963301,-9.4401083
14684,14.683982,0.0494707152,-0.000649719092,1.81940985,-1.13321424
14685,14.684983,0.0536652394,-0.00262642745,1.81940413,-0.136033878
14686,14.685986,0.0511533432,0.00206204597,1.81940413,-0.0163298473
14687,14.686986,0.0500900932,0.00209582411,1.81940413,-0.00196027569
14688,14.687984,0.0520999059,-0.00164541195,1.80890608,-9.43884659
14689,14.688984,0.0509203374,-0.00529488968,1.80868483,-1.13306272
14690,14.689986,0.0504759401,-0.00251565315,1.8086791,-0.136015683
14691,14.690982,0.0489101186,-0.00154448056,1.8086791,-0.0163276624
14692,14.691998,0.049470827,-0.00157805812,1.8086791,-0.00196001353
14693,14.692982,0.0568560176,-0.00270669302,1.79817915,-9.44031525
14694,14.693985,0.0549607277,0.0047268346,1.79795599,-1.13323903
14695,14.694985,0.0500314869,0.000272937934,1.79795027,-0.136036843
14696,14.695982,0.0510369502,-0.00160207495,1.79795027,-0.016330203
14697,14.696984,0.0523314588,0.00573109929,1.79795027,-0.00196031854
14698,14.697986,0.0479623601,0.00219012052,1.78745222,-9.43884659
14699,14.698986,0.0521579906,0.000215946347,1.78722906,-1.13306272
14700,14.699984,0.0505343415,-0.000655105803,1.78722334,-0.136015683
14701,14.700984,0.0470140055,0.00590678211,1.78722334,-0.0163276624
14702,14.701986,0.050145641,0.00397479441,1.77672529,-9.44203949
14703,14.702985,0.049414061,-0.00245433277,1.77650213,-1.1334461
14704,14.703984,0.0505915843,0.00119601504,1.77649641,-0.136061713
14705,14.704998,0.0526039079,-0.00154998805,1.77649641,-0.0163331889
14706,14.705986,0.0474017411,0.00129495014,1.77649641,-0.00196067686
14707,14.706982,0.0485792644,0.00494528934,1.77649641,-0.000235364554
14708,14.707986,0.0484079048,-0.000579687941,1.77649641,-2.82537494e-05
14709,14.708982,0.0494712964,-0.000603602035,1.76599836,-9.43861485
14710,14.709986,0.0468982384,0.0022410457,1.7657752,-1.13303494
14711,14.710982,0.046338208,0.00133660587,1.76576948,-0.136012346
14712,14.711986,0.0509810634,-0.00341507606,1.76576948,-0.0163272619
14713,14.712982,0.0483512357,-0.00241229171,1.76576948,-0.00195996533
14714,14.713985,0.0522707403,0.00392839964,1.75527143,-9.44031525
14715,14.714982,0.054228019,-0.00166159833,1.75504827,-1.13323903
14716,14.715982,0.0489115492,-0.00149869174,1.75504255,-0.136036843
14717,14.716997,0.0505347028,-0.00153127569,1.75504255,-0.016330203
14718,14.717986,0.0397369117,0.0116862915,1.75504255,-0.00196031854
14719,14.718981,0.0489118174,-0.00148973172,1.74454451,-9.43884659
14720,14.719986,0.0556830578,-0.00630424544,1.74432135,-1.13306272
14721,14.720982,0.04672914,-0.0032664598,1.74431562,-0.136015683
14722,14.721986,0.0516542047,0.00119204714,1.74431562,-0.0163276624
14723,14.722981,0.0515981205,-0.000649644353,1.74431562,-0.00196001353
14724,14.723986,0.0495273769,0.00126588589,1.73381758,-9.44031525
14725,14.724982,0.0474564992,0.00317214336,1.73359442,-1.13323903
14726,14.725986,0.0516539812,0.00120171788,1.7335887,-0.136036843
14727,14.726982,0.0478487983,-0.00144819508,1.7335887,-0.016330203
14728,14.727982,0.0555170216,-0.0118189156,1.7335887,-0.00196031854
14729,14.728998,0.0574742965,0.00672682375,1.7335887,-0.000235321539
14730,14.729981,0.0531656258,-0.00159936259,1.72308874,-9.4401083
14731,14.730982,0.0494163409,-0.00240807002,1.72286558,-1.13321424
14732,14.731986,0.0531656332,-0.00159915024,1.72285986,-0.136033878
14733,14.732982,0.049305547,-0.00609148759,1.72285986,-0.0163298473
14734,14.733986,0.0547329038,-0.0025679837,1.72285986,-0.00196027569
14735,14.734996,0.0507012382,-0.002631946,1.72285986,-0.000235316402
14736,14.735985,0.0485736988,0.00499966461,1.71236372,-9.43863964
14737,14.736981,0.050086081,0.00218959409,1.71214056,-1.13303792
14738,14.737986,0.0514883734,-0.00430410728,1.71213484,-0.136012703
14739,14.738986,0.0556315482,-0.00811468437,1.71213484,-0.0163273048
14740,14.739997,0.0497470982,0.00231673336,1.71213484,-0.00195997045
14741,14.740981,0.0399019718,-0.00027103629,1.71213484,-0.00023527976
14742,14.741982,0.0472358651,-0.0041683116,1.70163488,-9.4401083
14743,14.742986,0.0504258536,-0.012534881,1.70141172,-1.13321424
14744,14.743982,0.0558518879,-0.000737339142,1.701406,-0.136033878
14745,14.744986,0.0542842522,-0.00519953901,1.701406,-0.0163298473
14746,14.745982,0.0500309616,0.000357244862,1.701406,-0.00196027569
14747,14.746986,0.0538893566,0.00410388038,1.701406,-0.000235316402
14748,14.747981,0.051202964,0.00401850604,1.69090986,-9.43863964
14749,14.748986,0.048012957,0.00411285926,1.6906867,-1.13303792
14750,14.749982,0.0472910218,-0.00231753942,1.69068098,-0.136012703
14751,14.750986,0.0473997481,-0.00406512339,1.69068098,-0.0163273048
14752,14.751999,0.0503722876,-0.00609518308,1.69068098,-0.00195997045
14753,14.752985,0.0484087095,-0.000569955329,1.69068098,-0.00023527976
14754,14.753984,0.0510942228,-0.0013495899,1.69068098,-2.82435722e-05
14755,14.754985,0.0526620336,-0.000601343112,1.69068098,-3.39042913e-06
14756,14.755985,0.0510401353,-0.000529503392,1.68018103,-9.44007969
14757,14.756986,0.0510941595,-0.00240224903,1.67995787,-1.13321078
14758,14.757985,0.0515988171,0.00224891677,1.67995214,-0.13603346
14759,14.758986,0.0506435148,0.00212416635,1.67995214,-0.016329797
14760,14.759985,0.0500848405,-0.00443111919,1.67995214,-0.00196026964
14761,14.760986,0.0512021966,0.000313603319,1.67995214,-0.000235315674
14762,14.761985,0.0479577482,0.000385143328,1.66945219,-9.43863964
14763,14.762985,0.0484089032,-0.00320521975,1.66923094,-1.13303792
14764,14.764000,0.0498160571,-0.00698170438,1.66922522,-0.136012703
14765,14.764984,0.0504819117,-0.00239279284,1.66922522,-0.0163273048
14766,14.765985,0.0520500913,-0.00151839352,1.66922522,-0.00195997045
14767,14.766984,0.052104041,-0.00712654088,1.65872526,-9.44031525
14768,14.767985,0.0531673953,0.00304960227,1.65850401,-1.13323903
14769,14.768984,0.0511473566,-0.00437905965,1.65849829,-0.136036843
14770,14.769985,0.0527690351,-0.000664724153,1.65849829,-0.016330203
14771,14.770983,0.0501373373,0.00326513313,1.65849829,-0.00196031854
14772,14.771985,0.0490732305,-0.00149908999,1.64799833,-9.43884659
14773,14.772984,0.0479038954,-0.0013765305,1.64777708,-1.13306272
14774,14.773985,0.045166038,0.00592942536,1.64777136,-0.136015683
14775,14.774985,0.0472927466,-0.00403213501,1.64777136,-0.0163276624
14776,14.775999,0.0478509106,-0.00137652562,1.64777136,-0.00196001353
14777,14.776983,0.0536198802,-0.00149888347,1.64777136,-0.000235284926
14778,14.777984,0.0519993082,-0.00239503523,1.6372714,-9.4401083
14779,14.778983,0.0532206036,0.00219444931,1.63705015,-1.13321424
14780,14.779984,0.0537786037,0.00207289471,1.63704443,-0.136033878
14781,14.780982,0.0538312383,-0.00417583995,1.63704443,-0.0163298473
14782,14.781983,0.0485670827,0.00222484651,1.63704443,-0.00196027569
14783,14.782982,0.0469457209,0.00101524044,1.63704443,-0.000235316402
14784,14.783983,0.04633509,-0.00589607144,1.63704443,-2.82479705e-05
14785,14.784982,0.0447136238,-0.00510279275,1.62654448,-9.43861485
14786,14.785983,0.0457769893,-0.00117746473,1.62632322,-1.13303494
14787,14.786983,0.048862502,-0.0097221965,1.6263175,-0.136012346
14788,14.787996,0.0562014654,-0.00712554622,1.6263175,-0.0163272619
14789,14.788985,0.0494726188,-0.00712554622,1.6263175,-0.00195996533
14790,14.789986,0.0531682521,-0.00522336224,1.6263175,-0.000235279149
14791,14.790985,0.0564106368,0.00884678308,1.6263175,-2.82434976e-05
14792,14.791986,0.0509369373,0.00498203235,1.6263175,-3.39042003e-06
14793,14.792996,0.0506928638,0.0050122235,1.6263175,-4.06994502e-07
14794,14.793986,0.0491748229,-0.00693526631,1.61581755,-9.44007969
14795,14.794982,0.0447654687,0.00242394861,1.61559629,-1.13321078
14796,14.795985,0.0487592034,0.00130809424,1.61559057,-0.13603346
14797,14.796981,0.0473459661,0.000492163468,1.61559057,-0.016329797
14798,14.797982,0.0479036309,-0.00225555897,1.61559057,-0.00196026964
14799,14.798999,0.0452192277,-0.000353763404,1.61559057,-0.000235315674
14800,14.799982,0.0525080934,-0.0033018901,1.60509062,-9.43863964
14801,14.800986,0.0505361706,-0.00333148614,1.60486937,-1.13303792
14802,14.801985,0.0572675057,0.00125817826,1.60486364,-0.136012703
14803,14.802985,0.0522086397,0.00213440089,1.60486364,-0.0163273048
14804,14.803982,0.0528177284,0.00309999892,1.60486364,-0.00195997045
14805,14.804981,0.0501334928,0.0041251909,1.60486364,-0.00023527976
14806,14.805985,0.047046572,0.00415498205,1.60486364,-2.82435722e-05
14807,14.806986,0.0485126264,0.00152631814,1.60486364,-3.39042913e-06
14808,14.807984,0.0457254127,0.0108619668,1.59436369,-9.44007969
14809,14.808986,0.0478009246,-0.00592151424,1.59414053,-1.13321078
14810,14.809999,0.0498764329,-0.00507458113,1.59413481,-0.13603346
14811,14.810986,0.0540786982,-0.00422764895,1.59413481,-0.016329797
14812,14.811986,0.0552445948,-0.00332153076,1.59413481,-0.00196026964
14813,14.812982,0.0541812144,-0.00162767037,1.59413481,-0.000235315674
14814,14.813986,0.0580824539,0.00208558468,1.59413481,-2.82478832e-05
14815,14.814984,0.0533228628,0.0040753847,1.59413481,-3.39094663e-06
14816,14.815983,0.0501319654,0.00601500273,1.58363676,-9.43861103
14817,14.816986,0.0501828603,0.00239030086,1.58341551,-1.13303447
14818,14.817984,0.047903344,0.00244909548,1.58340979,-0.136012286
14819,14.818982,0.0409658663,-0.00307642994,1.58340979,-0.0163272545
14820,14.819984,0.0447131842,-0.00310582318,1.58340979,-0.0019599644
14821,14.820985,0.0461300686,-0.00684829522,1.58340979,-0.000235279032
14822,14.821999,0.053270787,0.00222369446,1.57290983,-9.4401083
14823,14.822985,0.0526126586,-0.00330165005,1.57268667,-1.13321424
14824,14.823986,0.051549267,-0.00432475097,1.57268095,-0.136033878
14825,14.824984,0.0532707721,-0.00154737907,1.57268095,-0.0163298473
14826,14.825983,0.0516504049,0.00397816906,1.57268095,-0.00196027569
14827,14.826981,0.0548911467,0.00874337368,1.57268095,-0.000235316402
14828,14.827982,0.0552458577,0.00701830909,1.57268095,-2.82479705e-05
14829,14.828984,0.0437508114,0.0043577184,1.57268095,-3.39095709e-06
14830,14.829985,0.0447129533,0.000623818953,1.5621829,-9.43861103
14831,14.830982,0.0430425182,-0.00481459778,1.56196165,-1.13303447
14832,14.831985,0.0445120558,-0.00674344273,1.56195593,-0.136012286
14833,14.832996,0.0456256755,-0.00493058097,1.56195593,-0.0163272545
14834,14.833984,0.0530192405,-0.00697541889,1.56195593,-0.0019599644
14835,14.834986,0.061020989,-0.00626078341,1.55145597,-9.44031525
14836,14.835982,0.057880681,-0.00158387655,1.55123281,-1.13323903
14837,14.836982,0.0610130355,0.00399932917,1.55122709,-0.136036843
14838,14.837985,0.0616774112,-0.00167026371,1.55122709,-0.016330203
14839,14.838985,0.0552890152,0.0178565439,1.55122709,-0.00196031854
14840,14.839983,0.046075508,0.0116547821,1.55122709,-0.000235321539
14841,14.840984,0.0400522128,0.00536662852,1.55122709,-2.82485871e-05
14842,14.841982,0.0394456945,0.000776357017,1.55122709,-3.39103099e-06
14843,14.842984,0.0390965417,-0.0102748573,1.55122709,-4.07067859e-07
14844,14.843995,0.0423381887,-0.00851162337,1.54072905,-9.44007969
14845,14.844982,0.0495344177,-0.0179210398,1.54050589,-1.13321078
14846,14.845986,0.0564713404,-0.0171859898,1.54050016,-0.13603346
14847,14.846983,0.0578319542,-0.00616331911,1.54050016,-0.016329797
14848,14.847982,0.0707909986,0.000861015636,1.54050016,-0.00196026964
14849,14.848984,0.0698266551,0.0045733694,1.54050016,-0.000235315674
14850,14.849985,0.0616165921,0.0158534274,1.54050016,-2.82478832e-05
14851,14.850984,0.0501172282,0.0235355198,1.54050016,-3.39094663e-06
14852,14.851984,0.0248521008,0.0140818153,1.53000212,-9.43861103
14853,14.852998,0.0228727851,0.0196643714,1.52977896,-1.13303447
14854,14.853983,0.0261274353,0.00206704414,1.52977324,-0.136012286
14855,14.854996,0.0266497657,-0.0182221178,1.52977324,-0.0163272545
14856,14.855995,0.0321843773,-0.0303446893,1.51927519,-9.44203949
14857,14.856982,0.052340623,-0.0327222683,1.51905203,-1.1334461
14858,14.857986,0.0735113323,-0.0369700678,1.51904631,-0.136061713
14859,14.858983,0.0820486918,-0.0159997549,1.51904631,-0.0163331889
14860,14.859984,0.089473784,0.00315685989,1.51904631,-0.00196067686
14861,14.860982,0.0851524174,0.0207817815,1.51904631,-0.000235364554
14862,14.861986,0.0664993003,0.0397083499,1.51904631,-2.82537494e-05
14863,14.862984,0.0484211743,0.0401877612,1.51904631,-3.39165081e-06
14864,14.863983,0.0154961487,0.0429067053,1.50854826,-9.43861103
14865,14.864985,0.00140292314,0.0128653413,1.5083251,-1.13303447
14866,14.865984,0.000507462595,-0.000934953627,1.50831938,-0.136012286
14867,14.866994,0.00287916698,-0.0323308334,1.49782133,-9.45640659
14868,14.867997,0.0183491968,-0.0511670038,1.49759817,-1.1351707
14869,14.868985,0.0457576066,-0.0610994287,1.49759245,-0.136268735
14870,14.869984,0.0799318403,-0.0564633645,1.49759245,-0.0163580403
14871,14.870982,0.122491106,-0.0363795236,1.49759245,-0.00196366012
14872,14.871983,0.138149619,-0.00729811238,1.49759245,-0.000235722677
14873,14.872985,0.131594449,0.047246892,1.49759245,-2.82967394e-05
14874,14.873984,0.0949743241,0.0915188789,1.49759245,-3.39681151e-06
14875,14.874982,0.0460304357,0.112151779,1.49759245,-4.07761746e-07
14876,14.875982,-0.00564021803,0.089541398,1.49759245,-4.89487419e-08
14877,14.876985,-0.0566326827,0.0521678813,1.49759245,-5.87592952e-09
14878,14.877998,-0.0858709812,-0.0078924587,1.49759245,-7.05361269e-10
14879,14.878999,-0.0786712915,-0.0790569261,1.4870944,-9.43861103
14880,14.879982,-0.0311149489,-0.133748487,1.47636938,-10.5731144
14881,14.880983,0.0589175113,-0.19136332,1.47614241,-1.26922309
14882,14.881985,0.157831624,-0.172715962,1.47613668,-0.152360722
14883,14.882984,0.247948319,-0.103155099,1.47613668,-0.0182897616
14884,14.883982,0.295987695,0.0264169239,1.48663664,9.43788433
14885,14.884983,0.266781747,0.170892611,1.49735975,10.571558
14886,14.885982,0.167656675,0.266563386,1.49758673,1.26903629
14887,14.886983,0.0130921304,0.317605197,1.49759245,0.152338296
14888,14.887985,-0.154295757,0.264842987,1.49759245,0.0182870701
14889,14.888986,-0.288762778,0.149420142,1.4870944,-9.43641567
14890,14.889997,-0.350232631,-0.046268072,1.47636938,-10.5728502
14891,14.890986,-0.310978234,-0.26119864,1.45514441,-20.1478825
14892,14.891984,-0.155816942,-0.397873998,1.44419622,-11.857213
14893,14.892985,0.0725856274,-0.501302183,1.43346167,-10.8634491
14894,14.893982,0.335402399,-0.523544073,1.43323469,-1.3040756
14895,14.894984,0.591156423,-0.336525172,1.44372892,9.283535
14896,14.895986,0.628402233,-0.0197569113,1.46495008,19.9931087
14897,14.896982,0.592535317,0.318130404,1.49689817,30.7173233
14898,14.897985,0.389374048,0.597930789,1.51857519,22.5660744
14899,14.898985,0.0716750547,0.611872077,1.52953482,12.1489677
14900,14.899984,-0.257477343,0.559836447,1.52976751,1.4583925
14901,14.900996,-0.519255817,0.365724832,1.50877523,-18.7036209
14902,14.901985,-0.626536787,0.0510578528,1.46633291,-40.0026093
14903,14.902982,-0.597321153,-0.268888503,1.43393278,-33.1207848
14904,14.903982,-0.478536695,-0.534853399,1.39124823,-41.733284
14905,14.904985,-0.203662947,-0.578498304,1.35884237,-33.3285408
14906,14.905985,0.0888345465,-0.606630504,1.35815382,-4.00084162
14907,14.906982,0.428116143,-0.653460026,1.36864042,8.95980835
14908,14.907982,0.590417862,-0.401373118,1.38985968,19.9542484
14909,14.908986,0.630360305,-0.0692118108,1.43230772,40.1527405
14910,14.909986,0.603583455,0.299744725,1.46470785,33.1388054
14911,14.910984,0.437076598,0.579315484,1.49689436,32.2953644
14912,14.912061,0.116352208,0.619932592,1.50807714,13.3168964
14913,14.912984,-0.210724711,0.585229635,1.50831366,1.59859359
14914,14.913984,-0.493373781,0.404482901,1.48732138,-18.6867924
14915,14.914986,-0.620748401,0.111614317,1.4553771,-30.5619812
14916,14.915986,-0.621064067,-0.200327009,1.41270208,-41.4261169
14917,14.916985,-0.529140353,-0.505344927,1.35929823,-52.1703568
14918,14.917985,-0.275547326,-0.567677021,1.33716536,-25.1413498
14919,14.918982,0.0162586067,-0.607657492,1.32619619,-12.4566422
14920,14.919983,0.336672485,-0.68885988,1.33646154,7.94328451
14921,14.920986,0.567787707,-0.489888281,1.35767698,19.832222
14922,14.921982,0.618713439,-0.178122163,1.38962698,30.699482
14923,14.922998,0.634637237,0.165679127,1.432302,41.4426231
14924,14.923982,0.511527658,0.503831685,1.4752059,42.7322578
14925,14.924986,0.218908817,0.623759627,1.48661757,14.569767
14926,14.925986,-0.104882926,0.608224213,1.49735975,11.187602
14927,14.926984,-0.417482287,0.479001999,1.48708868,-8.09562302
14928,14.927984,-0.608317316,0.2254605,1.44487333,-38.7291985
14929,14.928986,-0.628731012,-0.0804534256,1.40197897,-42.4065323
14930,14.929986,-0.587878346,-0.424701691,1.35906935,-42.8494377
14931,14.930984,-0.390838921,-0.5466941,1.31616163,-42.9011345
14932,14.931990,-0.103950508,-0.592928529,1.30475187,-14.5885706
14933,14.932982,0.205081642,-0.643277168,1.30450964,-1.75124848
14934,14.933998,0.522071004,-0.614753187,1.32550192,18.6684666
14935,14.934982,0.591035664,-0.317189038,1.35744429,30.5583096
14936,14.935985,0.637832463,0.0175860748,1.40012121,41.4271469
14937,14.936986,0.599962234,0.371943444,1.44302702,42.7304001
14938,14.937984,0.374669552,0.606950939,1.46493673,24.0081558
14939,14.938984,0.0521026552,0.617958009,1.47589827,12.32061
14940,14.939986,-0.275889903,0.567428827,1.47613096,1.47899687
14941,14.940982,-0.560538232,0.368938833,1.44464064,-28.1397591
14942,14.941985,-0.628529727,0.0578892455,1.4124732,-31.6967392
14943,14.942985,-0.623674273,-0.251523703,1.35929251,-51.0024185
14944,14.943982,-0.526206851,-0.510409296,1.31616735,-43.8798409
14945,14.944984,-0.266447425,-0.560707152,1.29425192,-24.1461372
14946,14.945996,0.0313252062,-0.61535275,1.29378653,-2.89856267
14947,14.946985,0.346507668,-0.69987756,1.29377699,-0.347950727
14948,14.947982,0.559640884,-0.508724093,1.32527304,28.2770023
14949,14.948984,0.616987586,-0.186138898,1.36794043,41.151825
14950,14.949986,0.64137423,0.161141574,1.41084433,42.6973495
14951,14.950982,0.537278056,0.502539456,1.44325399,33.4442673
14952,14.951985,0.245672941,0.618543983,1.46494055,22.893425
14953,14.952985,-0.0810354799,0.617684126,1.46540213,2.74818397
14954,14.953982,-0.392777234,0.498407662,1.4549098,-9.11018085
14955,14.954984,-0.602261543,0.258253783,1.4231925,-29.4109097
14956,14.955986,-0.649515331,-0.0618752427,1.37002134,-50.7280235
14957,14.956996,-0.601293087,-0.394305408,1.32689428,-43.8469009
14958,14.957985,-0.442880899,-0.528152585,1.2944808,-33.5822639
14959,14.958982,-0.157274604,-0.579761982,1.29379225,-4.03129911
14960,14.959982,0.147813544,-0.640099704,1.29377699,-0.48392725
14961,14.960985,0.478444159,-0.653095961,1.29377699,-0.0580918379
14962,14.961985,0.575087726,-0.392970026,1.32527304,28.3117981
14963,14.962982,0.629883945,-0.0694119334,1.36794043,41.156002
